,backtest_length,diff_list_length,total_returns,win_rate
,,,,
AAPL,5243,18,3.4804892690825118,0.8333333333333334
AMGN,5243,15,1.1230076082204128,0.7333333333333333
AXP,5243,19,4.909685810586608,0.8421052631578947
BA,5243,18,-0.024360249810958513,0.6666666666666666
CAT,5243,14,-0.28277852673470927,0.5714285714285714
CRM,4121,18,15.56873594304619,0.9444444444444444
CSCO,5243,20,2.046218719376882,0.75
CVX,5243,13,0.44617815153146956,0.7692307692307693
DIS,5243,17,1.1761387431525532,0.7058823529411765
DOW,,,,
GS,5243,15,0.09319918906894349,0.7333333333333333
HD,5243,17,2.248180698616555,0.8235294117647058
HON,5243,18,1.9085956446587033,0.7777777777777778
IBM,5243,15,0.634198126144845,0.6666666666666666
INTC,5243,20,-0.69367221992212,0.55
JNJ,5243,21,1.0543514442685027,0.7142857142857143
JPM,5243,16,1.7658049246084178,0.625
KO,5243,13,0.945681591052729,0.8461538461538461
MCD,5243,22,2.3957735530081155,0.9090909090909091
MMM,5243,13,0.8947396988236958,0.8461538461538461
MRK,5243,17,-0.13739591351121164,0.5882352941176471
MSFT,5243,12,0.32288723123239005,0.5833333333333334
NKE,5243,15,11.579241373241967,1.0
PG,5243,12,0.3921887754946442,0.5833333333333334
TRV,5243,14,3.196514357477893,0.7857142857142857
UNH,5243,14,4.1915251063712855,0.8571428571428571
V,3180,8,1.2484121985898167,0.875
VZ,5243,19,1.020106820631387,0.7894736842105263
WBA,5243,19,0.051477780891999836,0.6842105263157895
WMT,5243,13,1.0012100699657693,0.7692307692307693
