,backtest_length,diff_list_length,total_returns,win_rate
,,,,
AAPL,5243,266,0.460707710381764,0.8045112781954887
AMGN,5243,310,8.327559923896695,0.7806451612903226
AXP,5243,322,7.64145023390265,0.8136645962732919
BA,5243,293,0.9191877147949473,0.7952218430034129
CAT,5243,265,0.27379306126245645,0.7433962264150943
CRM,4121,215,7.255718819311482,0.8
CSCO,5243,287,0.20168025208044565,0.7630662020905923
CVX,5243,330,2.9685027411625486,0.8333333333333334
DIS,5243,304,2.002901020626277,0.805921052631579
DOW,411,20,-0.21403577611390967,0.8
GS,5243,269,-0.590400705221493,0.7843866171003717
HD,5243,304,1.149622193320229,0.7861842105263158
HON,5243,310,2.4116349477186705,0.8161290322580645
IBM,5243,302,0.08846215917211142,0.7814569536423841
INTC,5243,287,-0.024210164868837803,0.7630662020905923
JNJ,5243,313,2.4387687162032012,0.7955271565495208
JPM,5243,305,1.4768610484240665,0.7934426229508197
KO,5243,332,3.1260815665946495,0.822289156626506
MCD,5243,302,3.2240260603880584,0.8311258278145696
MMM,5243,296,2.2602573427896435,0.7871621621621622
MRK,5243,317,3.8307580528950718,0.7949526813880127
MSFT,5243,311,5.196797037264101,0.8231511254019293
NKE,5243,298,17.65940455671183,0.8322147651006712
PG,5243,329,3.6385339666365253,0.8206686930091185
TRV,5243,325,12.216824527775032,0.8184615384615385
UNH,5243,310,11.500765789284982,0.832258064516129
V,3180,194,5.847168294584776,0.8556701030927835
VZ,5243,316,0.4843569259012472,0.7468354430379747
WBA,5243,313,2.417467594843305,0.7795527156549521
WMT,5243,349,9.793582299082642,0.8166189111747851
