,backtest_length,diff_list_length,total_returns,win_rate
,,,,
AAPL,5243,18,3.1735398279822995,0.8333333333333334
AMGN,5243,15,1.1230076082204128,0.7333333333333333
AXP,5243,18,3.6381309638597417,0.8333333333333334
BA,5243,18,-0.03720816882828623,0.6666666666666666
CAT,5243,13,-0.31791806805393624,0.5384615384615384
CRM,4121,18,15.56873594304619,0.9444444444444444
CSCO,5243,20,2.046218719376882,0.75
CVX,5243,13,0.6292414984741637,0.8461538461538461
DIS,5243,17,1.4816843620030704,0.7058823529411765
DOW,,,,
GS,5243,14,0.02786553357212001,0.7142857142857143
HD,5243,17,2.465481829987998,0.8235294117647058
HON,5243,18,1.1987381857212116,0.7777777777777778
IBM,5243,14,0.2709033652714267,0.6428571428571429
INTC,5243,20,-0.69367221992212,0.55
JNJ,5243,21,1.0790726227061358,0.7142857142857143
JPM,5243,16,1.7658049246084178,0.625
KO,5243,14,1.0937829811625077,0.8571428571428571
MCD,5243,22,2.3238631500316917,0.9090909090909091
MMM,5243,13,0.8947396988236958,0.8461538461538461
MRK,5243,17,-0.20132652064673812,0.5882352941176471
MSFT,5243,12,0.32288723123239005,0.5833333333333334
NKE,5243,14,11.078571894978651,1.0
PG,5243,13,0.4715187876779251,0.6153846153846154
TRV,5243,15,3.1628361318990192,0.7333333333333333
UNH,5243,14,4.1915251063712855,0.8571428571428571
V,3180,8,1.904969723622108,0.875
VZ,5243,19,1.0796724137013256,0.7894736842105263
WBA,5243,19,0.051477780891999836,0.6842105263157895
WMT,5243,13,1.0012100699657693,0.7692307692307693
