,backtest_length,diff_list_length,total_returns,win_rate
,,,,
AAPL,5243,882,1.897641450009842,0.5272108843537415
AMGN,5242,885,5.706094427461928,0.5333333333333333
AXP,5242,855,-0.48057048271599007,0.5029239766081871
BA,5242,866,1.7328226817739416,0.5184757505773672
CAT,5242,903,1.3440857603662792,0.5171650055370985
CRM,4120,700,46.880562662286806,0.54
CSCO,5242,861,0.6474072462451984,0.5075493612078978
CVX,5242,868,2.553552716381153,0.533410138248848
DIS,5242,883,0.3015220857879277,0.5028312570781427
DOW,410,69,-0.15339517553045776,0.5072463768115942
GS,5242,855,0.23063956171002262,0.5181286549707602
HD,5242,855,0.017661051227613935,0.5345029239766081
HON,5242,860,6.3526483822979705,0.536046511627907
IBM,5242,868,-0.2973243519334436,0.5172811059907834
INTC,5242,903,1.8982317384521044,0.53156146179402
JNJ,5242,883,0.13387302235981985,0.5118912797281994
JPM,5242,882,1.4835483198017296,0.5113378684807256
KO,5242,864,0.5138745704211278,0.5231481481481481
MCD,5242,872,3.147007618947699,0.5401376146788991
MMM,5242,837,3.0671492984403708,0.5388291517323776
MRK,5242,877,0.18344368699149416,0.5096921322690992
MSFT,5242,883,2.3103071159463746,0.5300113250283126
NKE,5242,870,6.2547870679497635,0.5114942528735632
PG,5242,877,1.5231189188183285,0.5290763968072976
TRV,5242,885,5.974610182108935,0.5299435028248588
UNH,5242,842,7.041897703185186,0.5261282660332541
V,3179,506,1.5449876571373875,0.5652173913043478
VZ,5242,890,0.5435544490920463,0.5191011235955056
WBA,5242,868,2.4474987301544817,0.5184331797235023
WMT,5242,832,-0.26565785968563704,0.4807692307692308
