,backtest_length,diff_list_length,total_returns,win_rate
,,,,
AAPL,5243,199,2.648839414211054,0.7185929648241206
ABNB,,,,
ADBE,5243,228,76.24892481928585,0.7587719298245614
ADI,5243,215,6.518836959257271,0.6744186046511628
ADP,5243,218,3.1132779729067908,0.7293577981651376
ADSK,5243,203,1.2053488562489814,0.729064039408867
AEP,5243,217,1.0482104530417733,0.7188940092165899
ALGN,4972,187,2.923248460355408,0.6737967914438503
AMAT,5243,215,6.784571551150517,0.6837209302325581
AMD,5233,205,-0.42108349997855504,0.6682926829268293
AMGN,5243,196,1.1005873027720694,0.6683673469387755
AMZN,5243,202,18.0719362867412,0.7128712871287128
ANSS,5233,228,44.81140056953384,0.7807017543859649
ASML,5243,219,3.8602458918534723,0.7031963470319634
ATVI,5243,205,4.796671037588884,0.7268292682926829
AVGO,2831,107,3.859415971714572,0.719626168224299
BIDU,3838,136,0.8931133233725019,0.6764705882352942
BIIB,5222,196,3.7937759714480705,0.6887755102040817
BKNG,5243,206,1.6235059139468517,0.7135922330097088
CDNS,5243,194,2.771375668930538,0.7061855670103093
CHTR,2602,107,6.922035491483228,0.719626168224299
CMCSA,5243,211,4.835544457853922,0.6919431279620853
COST,5243,218,7.7172652604631935,0.7385321100917431
CPRT,5243,206,3.2107609929256857,0.7378640776699029
CRWD,353,16,0.20620714905118012,0.6875
CSCO,5243,212,1.1153758262560574,0.6981132075471698
CSX,5243,220,14.262274805901193,0.7545454545454545
CTAS,5243,206,4.3097266236303815,0.7475728155339806
CTSH,5243,205,4.2606140040887945,0.7317073170731707
DDOG,284,9,0.11736124034635256,0.6666666666666666
DLTR,5243,223,12.053822082237208,0.7533632286995515
DOCU,635,28,2.613686390894761,0.8928571428571429
DXCM,3907,154,0.09200275371862855,0.6883116883116883
EA,5243,230,14.097476728003095,0.7391304347826086
EBAY,5243,201,0.487321725637187,0.6616915422885572
EXC,5243,214,2.6771030107371643,0.719626168224299
FAST,5243,207,4.282514842248611,0.6859903381642513
FTNT,2758,110,5.507193991574733,0.7545454545454545
GILD,5222,228,64.61296965308422,0.7105263157894737
GOOG,4081,155,1.3096273876188784,0.6967741935483871
GOOGL,4081,160,1.3024023820288735,0.7
HON,5243,213,0.22956623034338186,0.7417840375586855
IDXX,5243,211,10.052659483951148,0.7488151658767772
ILMN,5099,204,2.8989883846125273,0.7009803921568627
INTC,5243,198,0.12817161215755157,0.6515151515151515
INTU,5243,213,13.222971665325579,0.7276995305164319
ISRG,5128,215,12.798408758412652,0.7441860465116279
JD,1625,64,1.9089784072421467,0.71875
KDP,3146,131,4.224588479892844,0.7633587786259542
KHC,1344,55,-0.11104441889987549,0.6363636363636364
KLAC,5243,222,11.718078313121215,0.6936936936936937
LCID,,,,
LRCX,5243,225,50.57906067423263,0.6933333333333334
LULU,3342,127,2.180139967996362,0.6850393700787402
MAR,5243,201,0.9624560636123656,0.6865671641791045
MCHP,5243,214,10.319944126206547,0.705607476635514
MDLZ,4879,207,0.7821894221664318,0.7246376811594203
MELI,3332,129,5.362619590837908,0.7054263565891473
MNST,4709,183,55.42294951940907,0.7431693989071039
MRNA,480,16,2.133782992394676,0.8125
MRVL,5118,205,0.5840548349000279,0.6292682926829268
MSFT,5243,200,0.9482415050784399,0.72
MTCH,5243,219,25.100857997987625,0.7168949771689498
MU,5243,208,1.4320497276092683,0.6682692307692307
NFLX,4645,184,49.271382452719884,0.7663043478260869
NTES,4889,189,6.517011306251865,0.6878306878306878
NVDA,5243,207,11.707600300182053,0.7246376811594203
NXPI,2579,99,5.212273891161073,0.7777777777777778
ODFL,4697,197,33.7424558056848,0.751269035532995
OKTA,900,36,2.953182005862602,0.8055555555555556
ORLY,5243,214,18.421571122661998,0.7383177570093458
PANW,2086,78,0.41683756374908587,0.7435897435897436
PAYX,5243,213,1.69537847288877,0.6713615023474179
PCAR,5243,217,7.445106332290727,0.6912442396313364
PDD,573,24,1.9711677163469588,0.7083333333333334
PEP,5243,226,3.8017008019843708,0.7256637168141593
PYPL,1344,56,2.834810874586943,0.8214285714285714
QCOM,5243,211,4.882857324227078,0.6919431279620853
REGN,5233,198,-0.5845877697686167,0.6565656565656566
ROST,5243,223,30.121889895680276,0.7713004484304933
SBUX,5243,225,15.125608869446662,0.7644444444444445
SGEN,4935,189,0.7027554387148354,0.6402116402116402
SIRI,5217,192,-0.8075725678868708,0.6354166666666666
SNPS,5243,201,3.8084135226930806,0.7313432835820896
SPLK,2150,87,1.7977939359699484,0.735632183908046
SWKS,5243,213,3.0324756791391003,0.6995305164319249
TEAM,1234,53,3.5425715498532346,0.7924528301886793
TMUS,3411,138,3.519919637844085,0.7463768115942029
TSLA,2606,102,3.96504321289101,0.6764705882352942
TXN,5243,222,5.9846421580541405,0.7207207207207207
VRSK,2788,124,3.870814499007619,0.7661290322580645
VRSN,5243,203,-0.33900106597262747,0.7142857142857143
VRTX,5223,204,2.9053051275734973,0.6568627450980392
WBA,5243,218,1.7410481080911555,0.6880733944954128
WDAY,2027,83,1.3295663766836128,0.7710843373493976
XEL,5233,223,2.5714715943972966,0.7443946188340808
ZM,390,15,1.9062038960463359,0.6
ZS,664,28,2.5954318149466036,0.8214285714285714
