,backtest_length,diff_list_length,total_returns,win_rate
,,,,
AAPL,5243,1,0.30196366336029745,1.0
ABNB,,,,
ADBE,5243,1,0.8118539283822803,1.0
ADI,,,,
ADP,5243,1,0.24775117177438877,1.0
ADSK,5243,3,1.6694663915359025,1.0
AEP,5243,4,2.477592354184033,1.0
ALGN,4972,6,7.070278092044569,1.0
AMAT,5243,3,1.7542164200889565,1.0
AMD,5233,5,0.8344705679485458,0.6
AMGN,5243,3,0.37114864197108915,0.6666666666666666
AMZN,5243,1,0.11140106714241742,1.0
ANSS,5233,3,3.5040569455370094,1.0
ASML,5243,1,0.8021346296483053,1.0
ATVI,5243,1,0.5639914319852546,1.0
AVGO,,,,
BIDU,3838,2,1.0566665925888856,1.0
BIIB,5222,3,1.6681326186082348,1.0
BKNG,5243,4,-0.12211807071290794,0.5
CDNS,5243,4,0.9401132519612333,0.5
CHTR,2602,1,0.9553018349636495,1.0
CMCSA,5243,1,0.3245614648044461,1.0
COST,5243,2,0.8512318951413478,1.0
CPRT,5243,5,2.1621011142850985,1.0
CRWD,353,1,2.799312628261884,1.0
CSCO,5243,1,0.5853373546136024,1.0
CSX,5243,3,2.46745137338282,1.0
CTAS,5243,3,0.7878428780341812,1.0
CTSH,5243,3,5.391580703217949,1.0
DDOG,,,,
DLTR,5243,4,16.763326123146808,1.0
DOCU,,,,
DXCM,3907,2,-0.14286809618261329,0.0
EA,5243,2,-0.454781085688548,0.5
EBAY,5243,3,-0.061446421998345525,0.6666666666666666
EXC,5243,3,0.2794178958794493,1.0
FAST,5243,1,2.000565979908397,1.0
FTNT,2758,1,0.18594346365980408,1.0
GILD,5222,1,0.13968953307786094,1.0
GOOG,,,,
GOOGL,,,,
HON,5243,2,3.0678035967221935,1.0
IDXX,5243,3,1.5494017063807664,1.0
ILMN,5099,4,1.4450547297640737,0.5
INTC,5243,2,0.5578338326681389,1.0
INTU,5243,2,1.5299946569103506,1.0
ISRG,5128,3,4.290658450257366,0.6666666666666666
JD,1625,1,0.532699716450498,1.0
KDP,3146,1,0.24515540765127866,1.0
KHC,1344,1,-0.6096353302320149,0.0
KLAC,5243,1,-0.060085208916181,0.0
LCID,,,,
LRCX,5243,1,2.220527994397653,1.0
LULU,3342,2,1.5470794439575295,1.0
MAR,5243,2,1.3040141453906506,1.0
MCHP,5243,1,1.716072603304282,1.0
MDLZ,4879,1,-0.018589740689846455,0.0
MELI,3332,1,0.6714658353287789,1.0
MNST,4709,1,0.2839747563685889,1.0
MRNA,,,,
MRVL,5118,3,7.454097156722102,1.0
MSFT,5243,3,2.093351457557631,1.0
MTCH,5243,3,0.7711076948535381,0.6666666666666666
MU,5243,3,1.6433144632206311,0.6666666666666666
NFLX,4645,4,28.507141484633994,1.0
NTES,4889,2,5.3469521465940755,1.0
NVDA,5243,4,4.07621979393505,1.0
NXPI,2579,2,4.032639802661469,1.0
ODFL,4697,3,8.452393047731315,1.0
OKTA,,,,
ORLY,5243,4,5.666048695082952,1.0
PANW,2086,2,0.6291499982639598,0.5
PAYX,5243,2,1.0250827930878896,1.0
PCAR,5243,2,1.393160636240988,1.0
PDD,,,,
PEP,,,,
PYPL,,,,
QCOM,5243,2,0.3556174796139931,1.0
REGN,5233,4,12.234401965496923,1.0
ROST,5243,1,0.1408163576709982,1.0
SBUX,5243,1,0.3677448496515728,1.0
SGEN,4935,3,3.5857583236316044,0.6666666666666666
SIRI,5217,4,-0.8338487490774691,0.5
SNPS,5243,3,2.7770725770823397,1.0
SPLK,2150,1,1.7148411251551965,1.0
SWKS,5243,4,0.3840703923790145,0.75
TEAM,,,,
TMUS,3411,1,0.14035083316369842,1.0
TSLA,2606,1,0.6820055888445817,1.0
TXN,5243,2,0.4675093376869494,1.0
VRSK,,,,
VRSN,5243,4,2.3660654197006004,1.0
VRTX,5223,2,0.5668600014358345,0.5
WBA,5243,2,0.23047682750241272,1.0
WDAY,,,,
XEL,5233,2,-0.10570651303927099,0.5
ZM,390,1,0.6762903275028354,1.0
ZS,664,1,0.24461449514357606,1.0
