,backtest_length,diff_list_length,total_returns,win_rate
,,,,
AAPL,5243,196,0.8685866918416759,0.7908163265306123
ABNB,,,,
ADBE,5243,229,24.695857820565774,0.851528384279476
ADI,5243,233,9.883261151833782,0.7811158798283262
ADP,5243,242,3.083431438963103,0.8099173553719008
ADSK,5243,207,2.219436524065356,0.8164251207729468
AEP,5243,193,-0.19032503638941212,0.7927461139896373
ALGN,4972,189,2.4695708276957826,0.8253968253968254
AMAT,5243,217,1.9540283029184853,0.7695852534562212
AMD,5233,186,-0.7337355469985104,0.7365591397849462
AMGN,5243,225,3.7148543522011575,0.7644444444444445
AMZN,5243,191,2.396484048057779,0.7801047120418848
ANSS,5233,240,39.9129024850226,0.8708333333333333
ASML,5243,221,6.707749146291502,0.8280542986425339
ATVI,5243,240,13.375080805728679,0.8458333333333333
AVGO,2831,125,8.820713967686517,0.872
BIDU,3838,147,0.8905435623528697,0.7482993197278912
BIIB,5222,223,11.695316103952731,0.7892376681614349
BKNG,5243,195,-0.7100552600876083,0.8102564102564103
CDNS,5243,210,1.4251415236394565,0.7952380952380952
CHTR,2602,95,3.946324048896635,0.8526315789473684
CMCSA,5243,227,5.723948266601008,0.7929515418502202
COST,5243,244,10.681974131412302,0.8319672131147541
CPRT,5243,204,5.247454160434037,0.8333333333333334
CRWD,353,8,-0.2123437267715123,0.75
CSCO,5243,226,0.9574559089516741,0.7654867256637168
CSX,5243,208,3.9071609252737005,0.8173076923076923
CTAS,5243,211,3.9245924452551657,0.8199052132701422
CTSH,5243,230,12.297253641608116,0.8347826086956521
DDOG,284,13,0.4429153553732045,0.8461538461538461
DLTR,5243,207,2.7380659335867663,0.7874396135265701
DOCU,635,28,2.0289819227678527,0.9285714285714286
DXCM,3907,149,3.6368441564818417,0.8053691275167785
EA,5243,232,9.901716233710427,0.7931034482758621
EBAY,5243,207,0.30553782958403114,0.7439613526570048
EXC,5243,239,1.5800738130514478,0.803347280334728
FAST,5243,239,11.239288452020851,0.7740585774058577
FTNT,2758,98,1.3732894167123726,0.7755102040816326
GILD,5222,251,51.38158429488912,0.8127490039840638
GOOG,4081,144,0.7153284436137753,0.7847222222222222
GOOGL,4081,147,0.7786912387506182,0.8027210884353742
HON,5243,229,1.7669247066038982,0.8253275109170306
IDXX,5243,212,11.033915422426944,0.8349056603773585
ILMN,5099,185,-0.048911493741211946,0.8108108108108109
INTC,5243,194,-0.2521289915317907,0.7525773195876289
INTU,5243,224,19.22174190274949,0.8348214285714286
ISRG,5128,192,4.961637483010846,0.8072916666666666
JD,1625,65,0.4027915764544839,0.8307692307692308
KDP,3146,119,2.5493020780563915,0.8235294117647058
KHC,1344,53,-0.16152728696714924,0.7735849056603774
KLAC,5243,216,2.5933351507526194,0.7731481481481481
LCID,,,,
LRCX,5243,211,2.7180444737686025,0.7867298578199052
LULU,3342,124,1.544930783522333,0.7983870967741935
MAR,5243,209,1.2400329870755054,0.7990430622009569
MCHP,5243,235,12.475233336229682,0.8170212765957446
MDLZ,4879,228,3.682127110106214,0.8070175438596491
MELI,3332,107,0.45477724568261324,0.7570093457943925
MNST,4709,171,12.387321394518045,0.8187134502923976
MRNA,480,17,0.867514988634602,0.8235294117647058
MRVL,5118,188,-0.19486489860842726,0.7819148936170213
MSFT,5243,231,4.3542729335552215,0.8268398268398268
MTCH,5243,206,3.3067810505600117,0.7961165048543689
MU,5243,224,1.299520134885725,0.7946428571428571
NFLX,4645,137,0.14601956972990673,0.8394160583941606
NTES,4889,180,1.7865735704870587,0.8
NVDA,5243,205,0.13459760446627064,0.8292682926829268
NXPI,2579,99,2.515499543663425,0.8181818181818182
ODFL,4697,215,178.44932504249482,0.8744186046511628
OKTA,900,39,2.315299514695089,0.8461538461538461
ORLY,5243,224,14.253617012306012,0.8169642857142857
PANW,2086,76,0.31967081477818543,0.7368421052631579
PAYX,5243,218,0.5308618396235066,0.7522935779816514
PCAR,5243,240,13.769659755929025,0.8375
PDD,573,24,1.1508804276884235,0.7916666666666666
PEP,5243,233,3.121420753345725,0.8240343347639485
PYPL,1344,50,1.062311743754062,0.86
QCOM,5243,236,2.456815531420485,0.8305084745762712
REGN,5233,196,0.6377826220415481,0.7448979591836735
ROST,5243,215,9.631213941440544,0.8232558139534883
SBUX,5243,183,1.0025512993932872,0.7704918032786885
SGEN,4935,196,8.546280972325656,0.7551020408163265
SIRI,5217,197,-0.9951858561079596,0.766497461928934
SNPS,5243,222,3.1181755985866415,0.8243243243243243
SPLK,2150,79,1.593666527901975,0.8227848101265823
SWKS,5243,207,-0.3648032574403926,0.7874396135265701
TEAM,1234,51,4.110453933558744,0.8823529411764706
TMUS,3411,148,1.2805295246892436,0.8175675675675675
TSLA,2606,103,4.385924485256392,0.7184466019417476
TXN,5243,240,4.650503473522287,0.8041666666666667
VRSK,2788,118,3.9791193371800957,0.864406779661017
VRSN,5243,192,-0.5932745043152203,0.7864583333333334
VRTX,5223,214,6.998565974349104,0.8084112149532711
WBA,5243,232,2.609282317361699,0.7629310344827587
WDAY,2027,72,1.2045359685504575,0.8472222222222222
XEL,5233,209,1.0748607614268553,0.8133971291866029
ZM,390,14,0.6788065811195702,0.9285714285714286
ZS,664,22,0.5764062961419858,0.8636363636363636
