,backtest_length,diff_list_length,total_returns,win_rate
,,,,
A,5243,238,0.9070892566608949,0.7058823529411765
AAL,3802,160,-0.9484553397439304,0.625
AAP,4765,224,3.8331868269610863,0.7455357142857143
AAPL,5243,230,1.6214384199253968,0.7086956521739131
ABBV,1974,87,0.6352510112987447,0.6781609195402298
ABC,5243,236,7.282799746232792,0.7372881355932204
ABMD,5223,226,0.330362705328343,0.6991150442477876
ABT,5243,262,7.687114976782959,0.7595419847328244
ACN,4854,232,9.50457988840834,0.7543103448275862
ADBE,5243,262,97.97614267249482,0.7824427480916031
ADI,5243,244,8.592046788289252,0.6680327868852459
ADM,5243,241,3.326179298680788,0.7385892116182573
ADP,5243,241,3.1869118924019184,0.7178423236514523
ADSK,5243,233,2.462444983093237,0.7339055793991416
AEE,5243,252,0.8648539836167917,0.7420634920634921
AEP,5243,236,0.23527414724444412,0.6864406779661016
AES,5243,255,-0.42200711340165686,0.7254901960784313
AFL,5243,249,2.3767514015595768,0.7309236947791165
AIG,5243,231,-0.9628942723943102,0.6623376623376623
AIZ,4216,194,0.5556665290472105,0.7268041237113402
AJG,5243,228,1.5460548692233214,0.7280701754385965
AKAM,5243,232,-0.20029453632914707,0.6681034482758621
ALB,5243,260,7.444446651253778,0.7192307692307692
ALGN,4972,211,2.9026887485998123,0.7014218009478673
ALK,5243,233,-0.5352993177274032,0.6866952789699571
ALL,5243,246,1.5738756118674493,0.7439024390243902
ALLE,1752,72,0.19136825664989557,0.7222222222222222
AMAT,5243,252,3.8084719831842566,0.6706349206349206
AMCR,385,20,0.01525460122879129,0.8
AMD,5233,231,0.536450842373902,0.6666666666666666
AME,5243,237,9.258684360704203,0.7046413502109705
AMGN,5243,225,1.2172285764294513,0.6355555555555555
AMP,3810,188,2.8472653213388637,0.75
AMT,5243,244,1.7781166558379518,0.7377049180327869
AMZN,5243,225,7.126348883255738,0.7022222222222222
ANET,1615,69,1.6095894487739149,0.6956521739130435
ANSS,5233,255,32.43812541592807,0.7411764705882353
AON,5243,243,4.645171848169295,0.7489711934156379
AOS,5243,255,7.2181862190717885,0.7333333333333333
APA,5243,221,-0.8186738403813871,0.6606334841628959
APD,5243,256,12.597623899823981,0.73046875
APH,5243,230,1.8577051291887472,0.7304347826086957
APTV,2254,106,1.5381372899510624,0.7641509433962265
ARE,5243,275,5.688387989997294,0.7490909090909091
ATO,5243,267,4.167549440354552,0.7565543071161048
ATVI,5243,239,15.861848367653185,0.7154811715481172
AVB,5243,247,2.563447488344031,0.7246963562753036
AVGO,2831,114,3.0059531312377477,0.6754385964912281
AVY,5243,242,0.9047783051583936,0.6942148760330579
AWK,3156,168,6.058697407666277,0.8035714285714286
AXP,5243,236,1.726907006336725,0.7161016949152542
AZO,5243,255,9.45392631105349,0.7411764705882353
BA,5243,237,0.12688708933746723,0.6962025316455697
BAC,5243,228,-0.5434959153451361,0.6710526315789473
BAX,5243,237,5.299076702898253,0.729957805907173
BBWI,5243,248,0.5048014167630362,0.7096774193548387
BBY,5243,231,1.5072166447005715,0.6666666666666666
BDX,5243,255,3.6432071662329073,0.7294117647058823
BEN,5243,239,0.9172412083836028,0.7112970711297071
BF-B,5243,240,3.174805917585936,0.7166666666666667
BIIB,5222,228,6.696922947270526,0.6710526315789473
BIO,5233,231,9.131705270395756,0.696969696969697
BK,5243,247,1.8263479806778427,0.7004048582995951
BKNG,5243,237,2.9165826627066607,0.70042194092827
BKR,5233,239,0.1703184104029832,0.6485355648535565
BLK,5243,259,22.276646677251975,0.7606177606177607
BMY,5243,229,0.09756483258314361,0.6724890829694323
BR,3430,156,2.6322717751336584,0.7628205128205128
BRK-B,5243,239,2.674144962014961,0.7280334728033473
BRO,5233,247,4.198973862245398,0.7206477732793523
BSX,5243,249,4.894411606301864,0.7028112449799196
BWA,5243,232,0.676440850454557,0.7068965517241379
BXP,5243,255,2.6190165207234353,0.6862745098039216
C,5243,237,-0.5088868668735022,0.6835443037974683
CAG,5243,234,0.20837906410974544,0.6965811965811965
CAH,5243,249,3.046280089226432,0.7228915662650602
CARR,159,6,0.6386669019637471,1.0
CAT,5243,229,0.4772321821950013,0.6681222707423581
CB,5233,259,9.25060956392672,0.7451737451737451
CBOE,2616,132,1.8348198184731048,0.8106060606060606
CBRE,4129,188,7.112150706523072,0.7021276595744681
CCI,5233,255,0.6448509851789507,0.7176470588235294
CCL,5243,227,-0.46892900697656315,0.6696035242290749
CDAY,636,31,1.5165275043439181,0.8064516129032258
CDNS,5243,234,4.760932927818124,0.6923076923076923
CDW,1852,76,0.9976728575325573,0.7368421052631579
CE,3974,182,1.8722076402752386,0.7087912087912088
CF,3834,180,6.628482099732445,0.6944444444444444
CFG,1539,73,-0.16959308658688352,0.684931506849315
CHD,5233,245,19.77914405509187,0.7714285714285715
CHRW,5243,234,7.368014991986763,0.6923076923076923
CHTR,2602,119,5.740339033352384,0.7478991596638656
CI,5243,233,2.0937155664381093,0.721030042918455
CINF,5243,261,3.544296167097855,0.7586206896551724
CL,5243,256,5.775655937747049,0.7734375
CLX,5243,223,2.215994955318623,0.6995515695067265
CMA,5243,243,1.7475395545199652,0.7078189300411523
CMCSA,5243,244,9.260803478663282,0.7172131147540983
CME,4508,212,16.270062450568236,0.7216981132075472
CMG,3719,175,11.332477932666478,0.7142857142857143
CMI,5243,242,5.343623558451114,0.6859504132231405
CMS,5243,228,-0.29103108090889024,0.7105263157894737
CNC,4737,220,23.197695248971943,0.7227272727272728
CNP,5243,254,-0.2355944881507915,0.7125984251968503
COF,5243,237,1.7028937136159403,0.679324894514768
COO,5243,227,5.295411699367408,0.73568281938326
COP,5243,238,0.24098511029356276,0.6764705882352942
COST,5243,248,11.937412200973087,0.7701612903225806
CPB,5243,249,1.799507918943889,0.6947791164658634
CPRT,5243,227,2.1512563556712596,0.7092511013215859
CRL,5113,231,5.441192379869971,0.7445887445887446
CRM,4121,184,10.967915774697861,0.717391304347826
CSCO,5243,236,1.1378298841872048,0.6864406779661016
CSX,5243,259,18.220540138112383,0.7258687258687259
CTAS,5243,240,5.046513328621793,0.7541666666666667
CTLT,1577,63,-0.16813198403942142,0.6349206349206349
CTRA,5243,241,2.5007850704828836,0.7012448132780082
CTSH,5243,247,7.733585542786583,0.728744939271255
CTVA,365,13,-0.16630534200089472,0.6153846153846154
CVS,5243,242,2.237597353112386,0.7107438016528925
CVX,5243,222,-0.06365655004197918,0.6531531531531531
CZR,1521,64,0.2102822150051731,0.8125
D,5243,259,3.5125343891626746,0.7606177606177607
DAL,3401,155,0.9364663242036244,0.6645161290322581
DD,5243,230,0.007415941833069664,0.6782608695652174
DE,5243,252,7.192193949949255,0.7103174603174603
DFS,3372,163,9.161288363830474,0.7423312883435583
DG,2761,128,3.080934407936585,0.75
DGX,5243,220,2.8511264540042056,0.6909090909090909
DHI,5243,259,32.179782695058485,0.7258687258687259
DHR,5243,249,10.331308043191198,0.7630522088353414
DIS,5243,249,8.17214916531635,0.7550200803212851
DISH,5243,242,-0.5040144166695707,0.6942148760330579
DLR,4031,209,18.835844594486193,0.784688995215311
DLTR,5243,265,18.452236861889407,0.7622641509433963
DOV,5243,234,0.2249830168203183,0.6923076923076923
DOW,411,14,-0.25211736887529584,0.6428571428571429
DPZ,4108,190,5.2714213055826935,0.7736842105263158
DRI,5243,250,2.2618184559221426,0.724
DTE,5243,242,2.296713473339266,0.7603305785123967
DUK,5243,252,1.0241062297596117,0.7380952380952381
DVA,5243,229,34.91502827342762,0.7161572052401747
DVN,5243,236,-0.6323494147164439,0.6694915254237288
DXC,5243,222,-0.6212641677096954,0.6936936936936937
DXCM,3907,184,1.522387883801239,0.7010869565217391
EA,5243,260,45.627092525984914,0.7307692307692307
EBAY,5243,231,1.860411123233274,0.6536796536796536
ECL,5243,250,5.490008564897914,0.736
ED,5243,225,0.36630060959753163,0.7022222222222222
EFX,5243,254,2.9440935760354763,0.7598425196850394
EIX,5243,235,-0.4685353807573406,0.7148936170212766
EL,5243,240,4.537100484757801,0.7333333333333333
EMN,5243,231,0.9011230127798335,0.6753246753246753
EMR,5243,248,4.879201414570604,0.7217741935483871
ENPH,2163,84,-0.7832973019179947,0.6309523809523809
EOG,5243,248,2.621796710022576,0.6854838709677419
EPAM,2199,104,4.322029215666866,0.7596153846153846
EQIX,5089,226,2.0547595598210022,0.7300884955752213
EQR,5233,239,2.178461643279723,0.6778242677824268
ES,5243,244,2.261888693929643,0.7336065573770492
ESS,5243,228,1.4840393465935364,0.7017543859649122
ETN,5233,250,1.530705309851976,0.724
ETR,5243,257,3.9423618751115277,0.7626459143968871
ETSY,1399,58,1.489535180286094,0.7413793103448276
EVRG,5243,230,1.27279122217294,0.7434782608695653
EW,5185,225,17.863948736072,0.7244444444444444
EXC,5243,250,1.5299854211038872,0.728
EXPD,5243,235,5.309371374620333,0.6893617021276596
EXPE,3849,175,-0.00333492161243374,0.68
EXR,4084,194,4.281846909612096,0.7164948453608248
F,5243,236,-0.6343036034264626,0.6398305084745762
FANG,2027,86,0.06281544830988185,0.6511627906976745
FAST,5243,241,9.155178129441927,0.6887966804979253
FCX,5243,232,0.5948064863692801,0.6939655172413793
FDS,5243,240,11.113489588660416,0.7
FDX,5243,249,3.3672020067506554,0.7429718875502008
