,backtest_length,diff_list_length,total_returns,win_rate
FOX,416,1,-0.08308704838276247,0.0
FOXA,417,2,-0.12179778303294221,0.0
FRT,5243,13,0.9065619024396958,0.7692307692307693
FTNT,2758,9,1.739255304152111,0.8888888888888888
FTV,1092,4,-0.08439147633135878,0.5
GD,5243,10,2.3864498338781663,0.7
GE,5243,19,-0.8440766459102198,0.6842105263157895
GILD,5222,16,7.698961081174496,0.9375
GIS,5243,18,1.7593986602215912,0.8888888888888888
GL,5243,10,0.7697796397885158,0.8
GLW,5243,15,-0.8790503610555421,0.7333333333333333
GM,2506,9,0.1772392612876261,0.5555555555555556
GNRC,2701,8,0.6927802652380461,0.75
GOOG,4081,13,1.4587784976509934,0.8461538461538461
GOOGL,4081,12,1.1927356080297193,0.8333333333333334
GPC,5243,14,1.437313990572594,0.6428571428571429
GPN,4982,16,6.165916338256965,0.6875
GRMN,5006,22,-0.17393540553767722,0.7272727272727273
GS,5243,14,0.02786553357212001,0.7142857142857143
GWW,5243,25,6.168009387653805,0.84
HAL,5243,18,-0.5353305404999559,0.6111111111111112
HAS,5243,20,1.616730795587868,0.7
HBAN,5243,17,-0.4399134793353978,0.7058823529411765
HCA,2430,11,3.1570474286904266,0.7272727272727273
HD,5243,17,2.465481829987998,0.8235294117647058
HES,5243,15,-0.7554306693548205,0.4666666666666667
HIG,5243,16,-0.7066493953538143,0.75
HII,2422,8,1.5332573672704672,0.875
HLT,1735,4,0.5172366862413965,0.75
HOLX,5243,26,13.804163861095478,0.8076923076923077
HON,5243,18,1.1987381857212116,0.7777777777777778
HPE,1270,5,0.7993562108756909,0.6
HPQ,5243,12,-0.1823675996644752,0.5833333333333334
HRL,5243,19,2.5692335153927286,0.7894736842105263
HSIC,5243,13,1.1596950798754566,0.9230769230769231
HST,5243,20,-0.05583567915535008,0.7
HSY,5243,20,2.3402791398053884,0.7
HUM,5243,21,17.080744078081484,0.8571428571428571
HWM,1008,4,0.22713201779142442,0.5
IBM,5243,14,0.2709033652714267,0.6428571428571429
ICE,3766,12,2.499544395272219,0.9166666666666666
IDXX,5243,22,15.878061236411735,0.8636363636363636
IEX,5243,19,2.6196740402893215,0.6842105263157895
IFF,5243,14,0.07147851966729528,0.7857142857142857
ILMN,5099,27,5.480248634613271,0.7407407407407407
INCY,5243,29,-0.28831014215833484,0.6896551724137931
INTC,5243,20,-0.69367221992212,0.55
INTU,5243,20,12.211051442590572,0.9
IP,5243,20,1.9484389352511764,0.8
IPG,5243,20,-0.5912641659291888,0.55
IPGP,3496,18,7.209594003889965,0.8333333333333334
IQV,1886,9,2.2266869364121975,0.8888888888888888
IR,876,4,0.7102824642835134,0.75
IRM,5243,25,0.9744838151979074,0.68
ISRG,5128,21,21.459792096269847,0.8095238095238095
IT,5243,23,1.62726196868448,0.782608695652174
ITW,5243,14,3.7058051819367845,0.7857142857142857
IVZ,5243,17,-0.5769267979410456,0.5882352941176471
J,5243,16,5.795220327251264,0.8125
JBHT,5243,18,15.999510259815446,0.8888888888888888
JCI,5243,14,-0.5438892590995513,0.5714285714285714
JKHY,5243,14,0.6788485073474925,0.7857142857142857
JNJ,5243,21,1.0790726227061358,0.7142857142857143
JNPR,5243,18,-0.3639927624239521,0.5
JPM,5243,16,1.7658049246084178,0.625
K,5243,16,1.9914802859365046,0.6875
KEY,5243,11,-0.4604651218069218,0.8181818181818182
KEYS,1521,2,-0.15078611027919153,0.5
KHC,1344,6,-0.23950530476654308,0.5
KIM,5243,14,-0.38315901039445305,0.7857142857142857
KLAC,5243,16,0.0284908673105872,0.5625
KMB,5243,15,0.9807478514198975,0.7333333333333333
KMI,2448,8,-0.4627912485574392,0.375
KMX,5243,21,14.927723453594233,0.7142857142857143
KO,5243,14,1.0937829811625077,0.8571428571428571
KR,5243,14,0.9475292196226223,0.7857142857142857
L,5233,15,0.4550071577167427,0.7333333333333333
LDOS,3536,12,0.6216505244627295,0.6666666666666666
LEN,5243,17,1.8627386162260953,0.8235294117647058
LH,5233,19,1.0562786051260291,0.6842105263157895
LHX,5243,13,0.34132027717444163,0.7692307692307693
LIN,5243,12,4.201554743612545,0.8333333333333334
LKQ,4300,19,8.335730079847991,0.8421052631578947
LLY,5243,21,1.0459930002430433,0.8571428571428571
LMT,5243,18,2.7862231028529623,0.7777777777777778
LNC,5243,13,1.4860465526548838,0.7692307692307693
LNT,5243,12,-0.024810832582798554,0.6666666666666666
LOW,5243,16,0.9912500740429072,0.75
LRCX,5243,15,0.8375967052207468,0.7333333333333333
LUMN,5243,23,1.0359674200833742,0.6521739130434783
LUV,5243,24,0.12120683879055665,0.6666666666666666
LVS,3999,13,-0.8746445691961289,0.6923076923076923
LW,1001,2,0.07701193828193494,0.5
LYB,2649,8,2.307951140443736,0.875
LYV,3742,14,0.1474253995324378,0.7857142857142857
MA,3636,9,1.9244658614380294,0.8888888888888888
MAA,5243,17,0.9507860805863019,0.7058823529411765
MAR,5243,18,0.6224275926328101,0.6111111111111112
MAS,5233,15,0.32873928837877536,0.6
MCD,5243,22,2.3238631500316917,0.9090909090909091
MCHP,5243,16,2.390254940949186,0.6875
MCK,5243,19,1.8429507588858498,0.7368421052631579
MCO,5233,12,0.6036617873221699,0.6666666666666666
MDLZ,4879,14,0.7631508776536791,0.7142857142857143
MDT,5243,11,2.446400475432296,0.9090909090909091
MET,5178,15,5.6613210664475755,0.7333333333333333
MGM,5233,21,-0.36881555961478524,0.8095238095238095
MHK,5243,19,3.6276554150245617,0.7894736842105263
MKC,5243,13,0.2935460273085213,0.7692307692307693
MKTX,4026,18,1.31242324828257,0.7777777777777778
MLM,5243,16,1.1162450660558827,0.6875
MMC,5243,12,0.7646464594775634,0.6666666666666666
MMM,5243,13,0.8947396988236958,0.8461538461538461
MNST,4709,14,2.0976387912519567,0.7142857142857143
MO,5243,21,1.1943066304052934,0.7619047619047619
MOH,4366,19,3.5474445485100254,0.7368421052631579
MOS,5243,21,2.521593301900973,0.5238095238095238
MPC,2356,10,0.2947367450862629,0.8
MPWR,4016,16,8.21743823328207,0.75
MRK,5243,17,-0.20132652064673812,0.5882352941176471
MRNA,480,2,0.11010859863533638,0.5
MRO,5243,16,-0.7400175819889646,0.75
MS,5243,13,-0.7170395091095565,0.46153846153846156
MSCI,3264,15,0.6595551968841504,0.8
MSFT,5243,12,0.32288723123239005,0.5833333333333334
MSI,5243,12,-0.41036758555248415,0.6666666666666666
MTB,5243,15,1.7521849629175252,0.6666666666666666
MTCH,5243,18,-0.40056707862889707,0.6111111111111112
MTD,5243,20,4.53666634227357,0.8
MU,5243,16,0.23074521771376952,0.625
NCLH,1962,12,0.4462232457974339,0.75
NDAQ,4195,15,0.8399647355381108,0.6666666666666666
NDSN,5243,22,2.5198725831083495,0.7272727272727273
NEE,5243,20,5.116201500987199,0.95
NEM,5243,18,3.247499872764143,0.7777777777777778
NFLX,4645,18,7.442156674679026,0.8888888888888888
NI,5243,14,0.2778720815890308,0.5714285714285714
NKE,5243,14,11.078571894978651,1.0
NOC,5243,14,3.5161842765306326,0.8571428571428571
NOW,2100,6,1.5557608745897262,0.8333333333333334
NRG,4260,19,-0.0464258180145158,0.7368421052631579
NSC,5243,15,4.635798644657169,0.8666666666666667
NTAP,5243,21,-0.8097549414926499,0.42857142857142855
NTRS,5243,16,1.434222854060473,0.6875
NUE,5243,16,7.310818744816336,0.6875
NVDA,5243,17,-0.724532156702588,0.5882352941176471
NVR,5243,16,5.351983956392621,0.6875
NWL,5243,26,0.41282065571651816,0.6923076923076923
NWS,1858,11,0.37143097528111074,0.7272727272727273
NWSA,1858,7,0.8186554439097042,1.0
NXPI,2579,8,0.9893995373558879,0.625
O,5243,19,4.926989984340734,0.8947368421052632
ODFL,4697,19,9.37298953165567,0.8947368421052632
OKE,5243,19,6.29995986338633,0.8947368421052632
OMC,5243,14,0.3616008475223156,0.6428571428571429
ORCL,5243,16,1.4877849836084316,0.75
ORLY,5243,20,5.567125708368472,0.85
OTIS,,,,
OXY,5243,16,2.876934621480002,0.75
PARA,3754,12,-0.6738797920926183,0.6666666666666666
PAYC,1651,5,2.199233597079554,1.0
PAYX,5243,22,2.0272578372286825,0.9090909090909091
PCAR,5243,15,3.5840353592850427,0.7333333333333333
PEAK,5233,15,-0.0786348119463186,0.4666666666666667
PEG,5243,21,1.0422596731909977,0.6666666666666666
PENN,5243,24,19.111674802756074,0.75
PEP,5243,14,0.6067583743712338,0.8571428571428571
PFE,5243,16,-0.018274432442635064,0.6875
PFG,4771,10,-0.5781121096745538,0.7
PG,5243,13,0.4715187876779251,0.6153846153846154
PGR,5243,21,3.8791049022397686,0.8571428571428571
PH,5243,16,1.5242160566824279,0.75
PHM,5243,17,-0.3734523726824088,0.47058823529411764
PKG,5225,18,7.695923812980637,0.7777777777777778
PLD,5243,16,-0.04868760372175649,0.75
PM,3182,14,1.2004531965331426,0.8571428571428571
PNC,5243,16,3.576851498695908,0.75
PNR,5243,14,0.395004906038689,0.7142857142857143
PNW,5243,17,0.8129494665853304,0.5294117647058824
POOL,5243,20,8.256163538188865,0.85
PPG,5243,16,0.9151225340194199,0.8125
PPL,5233,19,0.0570887406999697,0.631578947368421
PRU,4755,14,1.3239290026532244,0.7142857142857143
PSA,5243,20,0.47804223259565815,0.75
PSX,2155,8,-0.09826200236591767,0.75
PTC,5243,24,4.974163840711206,0.75
PVH,5243,18,1.7097714905481898,0.7222222222222222
PWR,5243,22,0.43429888269438177,0.6818181818181818
PXD,5243,15,1.726044082126448,0.7333333333333333
PYPL,1344,2,0.5816573917163855,1.0
QCOM,5243,17,0.8969431946497043,0.7647058823529411
QRVO,1470,5,1.1914470160070048,1.0
RCL,5243,23,1.1229709788039626,0.6956521739130435
REG,5243,17,0.8614652558070568,0.8823529411764706
REGN,5233,26,6.481062893099754,0.8076923076923077
RF,5243,14,0.1495761252493777,0.7857142857142857
RHI,5243,17,1.2562584382678699,0.7058823529411765
RJF,5243,16,1.6434107596685938,0.75
RL,5243,18,-0.372329650713844,0.6111111111111112
RMD,5243,18,5.517240914175909,0.8333333333333334
ROK,5243,15,0.1274062391518089,0.8
ROL,5233,18,3.2930854388596145,0.8888888888888888
ROP,5233,18,3.442746722052295,0.8888888888888888
ROST,5243,13,10.945238996280592,1.0
RSG,5243,15,1.2243597501593217,0.8666666666666667
RTX,5243,14,0.36592461900627404,0.5714285714285714
SBAC,5233,22,0.10780699965994432,0.8181818181818182
SBNY,4184,16,3.800542920266295,0.875
SBUX,5243,14,0.4808271779988434,0.8571428571428571
SCHW,5233,17,0.3801474614915771,0.5882352941176471
SEDG,1413,5,0.2413033908117283,0.8
SEE,5243,23,0.055945162696984366,0.5652173913043478
SHW,5243,12,3.026459600288502,0.8333333333333334
SJM,5232,18,1.0216451921959662,0.7777777777777778
SLB,5243,16,0.029916794528570493,0.5625
SNA,5243,21,3.4249583825715306,0.7619047619047619
SNPS,5243,19,1.4992272061387086,0.8421052631578947
SO,5243,16,2.271865211836805,0.8125
SPG,5243,16,0.3544238502702331,0.625
SPGI,5233,19,2.140124517314208,0.7894736842105263
SRE,5243,15,0.7859967486138053,0.7333333333333333
STE,5243,20,10.350028472719973,0.85
STT,5243,12,-0.48926653354962646,0.5833333333333334
STX,4505,15,-0.43839893790676165,0.6666666666666666
STZ,5243,18,6.423028329538657,0.8888888888888888
SWK,5243,22,0.8096673846449076,0.8181818181818182
SWKS,5243,19,10.781413605282767,0.7368421052631579
SYF,1577,6,0.2929508327981457,0.5
SYK,5243,18,4.736876078913952,0.8333333333333334
SYY,5233,14,0.5495836125910822,0.6428571428571429
T,5243,15,0.12510432132589094,0.8666666666666667
TAP,5243,21,2.3482868175619163,0.7619047619047619
TDG,3686,12,2.8010026452157275,0.75
TDY,5243,17,5.386700015847407,0.8823529411764706
TECH,5243,15,-0.05890070754475438,0.6666666666666666
TEL,3372,14,1.1775994555661167,0.7142857142857143
TER,5243,20,0.015832971173871075,0.65
TFC,5243,17,1.6537003978058193,0.7647058823529411
TFX,5243,15,0.9561491541788911,0.6666666666666666
TGT,5243,15,2.7351882973312325,0.8
TJX,5243,12,4.003594886673349,0.9166666666666666
TMO,5243,14,1.0818889689036157,0.7857142857142857
TMUS,3411,11,-0.2217595548722488,0.5454545454545454
TPR,5050,18,0.3330951793914209,0.5555555555555556
TRMB,5243,24,8.755845672477186,0.7083333333333334
TROW,5243,14,2.304690549551985,0.7857142857142857
TRV,5243,15,3.1628361318990192,0.7333333333333333
TSCO,5201,27,24.72213147423734,0.7777777777777778
TSLA,2606,11,5.942192734530643,0.8181818181818182
TSN,5243,20,2.2185482312615683,0.8
TT,5243,15,2.167953899082928,0.9333333333333333
TTWO,5217,26,13.244817958182896,0.7307692307692307
TXN,5243,18,-0.013999323509761132,0.7222222222222222
TXT,5243,19,-0.7701984836145418,0.5789473684210527
TYL,5215,19,1.568874918045959,0.7368421052631579
UA,1163,5,-0.19303735457102547,0.6
UAA,3764,17,2.6403463926657684,0.7647058823529411
UAL,3712,16,-0.736589309936292,0.6875
UDR,5243,11,-0.10317958250584279,0.9090909090909091
UHS,5243,21,0.8037110590351911,0.7142857142857143
ULTA,3279,11,1.4016792310369146,0.8181818181818182
UNH,5243,14,4.1915251063712855,0.8571428571428571
UNP,5243,12,3.8539906512369906,0.8333333333333334
UPS,5243,16,0.07924945526304585,0.75
URI,5243,23,4.091148109064525,0.782608695652174
USB,5243,15,0.3788970478208235,0.8666666666666667
V,3180,8,1.904969723622108,0.875
VFC,5243,16,7.7833463891682975,0.875
VLO,5243,19,0.7123400512167145,0.631578947368421
VMC,5243,20,1.2631611007675547,0.7
VNO,5243,20,0.18312589724181824,0.65
VRSK,2788,8,1.3035155624916988,1.0
VRSN,5243,19,0.05383396032194444,0.5789473684210527
VRTX,5223,21,3.0656352153853206,0.7142857142857143
VTR,5228,17,2.8238116582769486,0.7058823529411765
VTRS,5243,19,-0.5544605677208049,0.5789473684210527
VZ,5243,19,1.0796724137013256,0.7894736842105263
WAB,5243,23,9.283658660293078,0.8260869565217391
WAT,5243,18,2.1770495432281876,0.7777777777777778
WBA,5243,19,0.051477780891999836,0.6842105263157895
WDC,5243,15,0.6168105092385905,0.6666666666666666
WEC,5243,17,1.6789044772913415,0.8235294117647058
WELL,5243,16,0.38324013557171704,0.75
WFC,5243,13,-0.3672000001436814,0.6153846153846154
WHR,5233,17,0.3864829581084396,0.7647058823529411
WM,5243,19,4.543200607618791,0.9473684210526315
WMB,5243,21,-0.5283375667879526,0.7619047619047619
WMT,5243,13,1.0012100699657693,0.7692307692307693
WRB,5243,23,4.1603269697087475,0.8260869565217391
WRK,1351,4,-0.14431315734021563,0.5
WST,5228,23,2.0398490388612007,0.6086956521739131
WTW,4870,17,1.2660418670353797,0.7647058823529411
WY,5243,16,-0.7144319489992708,0.625
WYNN,4537,18,-0.18929520410380232,0.6111111111111112
XEL,5233,15,1.430016449016293,0.8
XOM,5243,13,1.2752203483646605,0.6923076923076923
XRAY,5243,15,2.3472171452593686,0.8
XYL,2279,9,2.315400603731426,1.0
YUM,5243,17,7.19036980504216,1.0
ZBH,4850,16,1.3003668483972168,0.625
ZBRA,5243,16,1.1328889991530482,0.5625
ZION,5243,17,0.5432504512060554,0.7058823529411765
ZTS,1953,7,1.063313632652139,0.8571428571428571
