,backtest_length,diff_list_length,total_returns,win_rate
BIO,5233,11,6.083960616775199,1.0
BK,5243,10,1.8719700974464788,0.9
BKNG,5243,11,-0.6406418042523903,0.8181818181818182
BKR,5233,9,0.3034101685317459,0.6666666666666666
BLK,5243,8,1.597039139707978,0.875
BMY,5243,6,-0.032723507856912096,0.5
BR,3430,5,0.7413437524540427,1.0
BRK-B,5243,11,3.514051672295857,1.0
BRO,5233,6,0.666063905397065,0.8333333333333334
BSX,5243,6,-0.4912054622451143,0.8333333333333334
BWA,5243,10,1.9392969847006667,0.8
BXP,5243,8,1.240538902470965,0.875
C,5243,10,-0.8633507211954624,0.5
CAG,5243,13,5.2697916742393245,0.8461538461538461
CAH,5243,7,0.37244373455804425,0.8571428571428571
CARR,,,,
CAT,5243,7,0.06200131704634288,0.42857142857142855
CB,5233,9,3.207938079450109,1.0
CBOE,2616,3,0.3187584040094097,1.0
CBRE,4129,7,0.47161390736176517,0.7142857142857143
CCI,5233,6,-0.5105487816116021,0.8333333333333334
CCL,5243,9,0.627315575773956,0.7777777777777778
CDAY,,,,
CDNS,5243,9,0.059403603093252516,0.7777777777777778
CDW,1852,2,0.3818057399101439,1.0
CE,3974,7,1.1443809149476365,0.8571428571428571
CF,3834,6,0.1720219781290251,0.6666666666666666
CFG,1539,2,0.2540127787333522,0.5
CHD,5233,6,1.7635353565646503,1.0
CHRW,5243,9,3.2369177571462475,0.8888888888888888
CHTR,2602,5,2.086359915311206,1.0
CI,5243,9,0.12382961091386993,0.7777777777777778
CINF,5243,6,0.27342633442132663,0.8333333333333334
CL,5243,2,0.9910304577062574,1.0
CLX,5243,7,1.344653901793946,0.8571428571428571
CMA,5243,8,-0.23613512616973392,0.5
CMCSA,5243,8,0.937445708814177,0.75
CME,4508,7,0.7440483166996171,0.8571428571428571
CMG,3719,10,3.892102499930938,0.7
CMI,5243,7,3.6648799888194574,0.8571428571428571
CMS,5243,7,-0.0576774173983105,0.7142857142857143
CNC,4737,7,1.8898248069371255,0.8571428571428571
CNP,5243,9,-0.6097456305235077,0.5555555555555556
COF,5243,11,7.773431858680287,1.0
COO,5243,8,0.4410643351680336,0.75
COP,5243,9,0.5880643737036001,0.7777777777777778
COST,5243,9,4.744831614065289,1.0
CPB,5243,8,0.08146344085772544,0.625
CPRT,5243,13,11.959277497257478,0.8461538461538461
CRL,5113,11,1.2478370988018372,0.6363636363636364
CRM,4121,8,7.867763458243785,1.0
CSCO,5243,10,0.28426573168325076,0.7
CSX,5243,7,3.3543034651112538,0.8571428571428571
CTAS,5243,7,1.0784930277600173,0.8571428571428571
CTLT,1577,3,1.605761052350996,1.0
CTRA,5243,6,2.9703487989860675,0.8333333333333334
CTSH,5243,7,6.631798997595932,0.8571428571428571
CTVA,,,,
CVS,5243,8,3.044841649574002,0.75
CVX,5243,6,0.8923535195765206,0.8333333333333334
CZR,1521,2,-0.08582801139824488,0.5
D,5243,7,1.012386814385011,0.8571428571428571
DAL,3401,5,-0.3322653721637895,0.4
DD,5243,8,0.021093762469381442,0.625
DE,5243,9,4.62680753822897,1.0
DFS,3372,4,0.08934699133939808,0.75
DG,2761,3,1.9253908004490798,1.0
DGX,5243,8,1.7340282872387427,0.875
DHI,5243,8,2.151794168608333,0.625
DHR,5243,5,0.8457257309023812,0.8
DIS,5243,12,6.635451937920961,1.0
DISH,5243,11,0.055328076269025216,0.45454545454545453
DLR,4031,6,0.5282811794004943,0.8333333333333334
DLTR,5243,12,13.783894167682678,0.6666666666666666
DOV,5243,8,1.978508575097728,1.0
DOW,,,,
DPZ,4108,4,-0.3087283274599328,0.75
DRI,5243,8,0.7629836655056971,0.75
DTE,5243,9,1.7664397023893013,0.8888888888888888
DUK,5243,9,0.3420418457693283,0.8888888888888888
DVA,5243,9,1.4282663611980546,0.7777777777777778
DVN,5243,11,-0.04842839687561523,0.6363636363636364
DXC,5243,10,-0.6547938585496562,0.6
DXCM,3907,8,0.7006473078573852,0.625
EA,5243,5,-0.3444424157602722,0.6
EBAY,5243,7,0.39873582364581617,0.7142857142857143
ECL,5243,6,2.366463133304285,1.0
ED,5243,7,1.1233215520384443,1.0
EFX,5243,12,10.460680535118055,0.8333333333333334
EIX,5243,10,4.0668730823697645,0.7
EL,5243,7,0.8439514133743055,0.7142857142857143
EMN,5243,10,1.492311828656244,0.6
EMR,5243,7,1.0177035993864967,0.7142857142857143
ENPH,2163,5,0.3248274775019826,0.6
EOG,5243,8,1.8108075687935763,0.625
EPAM,2199,3,1.157377604987842,1.0
EQIX,5089,6,-0.9140092589077037,0.3333333333333333
EQR,5233,4,-0.04539312626336096,0.75
ES,5243,6,0.24691790086959395,0.5
ESS,5243,9,1.6226184252167408,0.8888888888888888
ETN,5233,8,1.6061758085173625,0.75
ETR,5243,8,4.465619894233802,0.875
ETSY,1399,4,2.359113313102044,1.0
EVRG,5243,8,0.0944638244779706,0.625
EW,5185,9,3.542826489876155,1.0
EXC,5243,7,-0.0019070799423545831,0.5714285714285714
EXPD,5243,11,5.337627676850903,0.9090909090909091
EXPE,3849,8,-0.09116377010767197,0.875
EXR,4084,4,1.4895305112404633,1.0
F,5243,13,-0.8723075286066742,0.46153846153846156
FANG,2027,3,-0.42532545577867026,0.3333333333333333
FAST,5243,11,3.0069764397195113,0.9090909090909091
FCX,5243,12,5.720672970828364,0.75
FDS,5243,10,3.629655200472489,0.9
FDX,5243,7,0.3062332555669744,0.7142857142857143
FE,5243,10,2.2888659886970326,0.8
FFIV,5243,11,5.725837938888508,0.6363636363636364
FIS,4874,4,-0.003586979132802808,0.75
FITB,5243,8,-0.2658447840199155,0.625
FLT,2488,3,0.5694245327503383,1.0
FMC,5243,6,-0.5008963323697025,0.5
FOX,,,,
FOXA,417,1,0.07389014764236891,1.0
FRT,5243,6,1.2905124960136736,0.8333333333333334
FTNT,2758,6,3.007969555952966,1.0
FTV,1092,4,0.5840029594733408,1.0
GD,5243,5,1.8428420057203043,1.0
GE,5243,11,-0.7290723792894382,0.6363636363636364
GILD,5222,6,1.6909503958728547,0.6666666666666666
GIS,5243,8,1.0721328559803718,0.875
GL,5243,5,1.8957269995773722,0.8
GLW,5243,8,-0.9113229443492487,0.625
GM,2506,6,0.44840277931893363,0.5
GNRC,2701,6,1.457234646107586,0.8333333333333334
GOOG,4081,6,1.2028738418400735,0.8333333333333334
GOOGL,4081,6,0.9369138160661229,0.8333333333333334
GPC,5243,8,1.9867260608929274,0.875
GPN,4982,7,1.9939693681091881,0.8571428571428571
GRMN,5006,9,-0.10760296640973073,0.7777777777777778
GS,5243,9,1.5699857820214747,0.7777777777777778
GWW,5243,11,4.791115798141481,0.8181818181818182
HAL,5243,12,0.4977607816991231,0.5
HAS,5243,8,1.7510194314317475,0.625
HBAN,5243,7,-0.3607170487171358,0.8571428571428571
HCA,2430,4,0.11630712390917936,0.5
HD,5243,8,1.4751859723329501,0.875
HES,5243,9,-0.520348278737164,0.3333333333333333
HIG,5243,9,-0.34091018747631985,0.6666666666666666
HII,2422,6,2.2670813489813835,1.0
HLT,1735,2,0.6532933789555891,0.5
HOLX,5243,15,9.639313687100909,0.8666666666666667
HON,5243,11,5.99439307514687,0.7272727272727273
HPE,1270,3,0.8478652730291055,1.0
HPQ,5243,8,-0.13168860469603783,0.5
HRL,5243,10,2.109500134689553,0.9
HSIC,5243,7,1.3314398733546022,1.0
HST,5243,8,-0.5254091487803224,0.375
HSY,5243,10,1.8328374678809307,0.8
HUM,5243,12,13.045753816266586,0.8333333333333334
HWM,1008,2,-0.27791045032593886,0.0
IBM,5243,8,0.15801738282348937,0.625
ICE,3766,6,0.5902642113990989,0.8333333333333334
IDXX,5243,7,4.51337971803537,1.0
IEX,5243,10,3.254829237421316,0.9
IFF,5243,6,0.0043747270873585944,0.6666666666666666
ILMN,5099,11,1.0028409963867073,0.7272727272727273
INCY,5243,15,2.0442468803027425,0.8
INTC,5243,14,0.26164826451103973,0.7142857142857143
INTU,5243,5,3.0984658355288945,1.0
IP,5243,12,1.8722769619884327,0.5833333333333334
IPG,5243,10,-0.5075842259818295,0.4
IPGP,3496,9,1.3692217126618171,0.7777777777777778
IQV,1886,3,0.8241019932884865,1.0
IR,876,1,-0.11341256591038965,0.0
IRM,5243,14,1.9287780132450894,0.7857142857142857
ISRG,5128,12,8.11637217973978,0.8333333333333334
IT,5243,11,7.3607534918592865,0.9090909090909091
ITW,5243,8,2.287566521497631,0.875
IVZ,5243,8,-0.4305204653239121,0.5
J,5243,10,2.773204677571102,0.8
JBHT,5243,10,6.001492645286134,1.0
JCI,5243,8,-0.23964782293253484,0.75
JKHY,5243,6,1.959980066131605,0.8333333333333334
JNJ,5243,8,1.7362351584021467,1.0
JNPR,5243,8,-0.8428948184700105,0.75
JPM,5243,8,3.6984553552865878,1.0
K,5243,6,1.6594133221822753,1.0
KEY,5243,7,-0.334583579360834,0.8571428571428571
KEYS,1521,1,-0.20426287353092362,0.0
KHC,1344,1,-0.6113572644493442,0.0
KIM,5243,8,-0.3520114593012994,0.625
KLAC,5243,9,1.671340131788836,0.7777777777777778
KMB,5243,10,1.491128088187377,0.8
KMI,2448,6,-0.2677604781712991,0.6666666666666666
KMX,5243,9,2.552723452130878,0.7777777777777778
KO,5243,6,0.7534057291900229,1.0
KR,5243,5,0.013601697832082631,0.4
L,5233,6,0.6509202811996553,0.8333333333333334
LDOS,3536,6,0.24714586906624889,0.6666666666666666
LEN,5243,8,0.9445580348052925,0.875
LH,5233,9,1.8709189973128648,1.0
LHX,5243,5,0.636276863484289,1.0
LIN,5243,7,3.31866714501538,1.0
LKQ,4300,7,7.169939538482677,1.0
LLY,5243,10,0.6199125760496567,0.8
LMT,5243,11,2.6558340943252956,0.7272727272727273
LNC,5243,7,0.48340475803674665,0.8571428571428571
LNT,5243,8,1.035575826764197,0.75
LOW,5243,12,13.244933506392707,0.9166666666666666
LRCX,5243,7,0.04587318956652528,0.42857142857142855
LUMN,5243,12,0.01926182392055099,0.5833333333333334
LUV,5243,10,0.07245463908495987,0.6
LVS,3999,9,-0.8500823550587141,0.7777777777777778
LW,1001,1,0.23230642698043608,1.0
LYB,2649,5,1.5547363093967494,0.8
LYV,3742,7,0.6963734122579046,0.7142857142857143
MA,3636,6,2.210264130148077,0.8333333333333334
MAA,5243,8,0.3777791092996411,0.75
MAR,5243,9,0.9756507173563682,0.7777777777777778
MAS,5233,11,0.6860897711542293,0.8181818181818182
MCD,5243,10,1.5689060623123627,1.0
MCHP,5243,6,1.0790491571352732,0.8333333333333334
MCK,5243,9,0.6384443903081999,0.5555555555555556
MCO,5233,7,1.2477483581674258,0.7142857142857143
MDLZ,4879,8,0.49449552219947684,0.875
MDT,5243,7,2.8455480786391156,1.0
MET,5178,5,3.375136425298847,1.0
MGM,5233,10,0.33791847394793084,0.8
MHK,5243,10,1.4104082784886682,0.7
MKC,5243,7,1.6246750076800227,1.0
MKTX,4026,7,5.060749577536614,0.8571428571428571
MLM,5243,9,0.6442184796587606,0.7777777777777778
MMC,5243,5,0.71299495351778,0.8
MMM,5243,6,1.3360440060938503,0.8333333333333334
MNST,4709,7,6.411224583895619,1.0
MO,5243,9,0.380901620769036,0.6666666666666666
MOH,4366,11,6.984740337016044,1.0
MOS,5243,9,-0.09382574248931627,0.7777777777777778
MPC,2356,4,1.5413563175953366,0.75
MPWR,4016,8,29.10470156197548,1.0
MRK,5243,9,-0.26902273544577904,0.5555555555555556
MRNA,480,1,0.020903893555726624,1.0
MRO,5243,10,-0.5620685885420184,0.5
MS,5243,9,0.18046285981664456,0.5555555555555556
MSCI,3264,4,0.4702612696346603,0.75
MSFT,5243,9,2.558345548924681,0.7777777777777778
MSI,5243,8,0.46934944596659856,0.75
MTB,5243,7,0.7449144914210877,0.7142857142857143
MTCH,5243,10,1.6960990080496543,0.9
MTD,5243,7,2.3604457390702525,0.8571428571428571
MU,5243,9,-0.6041063351916968,0.4444444444444444
NCLH,1962,3,-0.4977440066546943,0.6666666666666666
NDAQ,4195,8,2.112007220504924,0.75
NDSN,5243,8,0.3965577905125625,0.5
NEE,5243,9,4.210309855261989,0.8888888888888888
NEM,5243,6,0.17517033878610214,0.8333333333333334
NFLX,4645,10,2.5809561423104306,0.8
NI,5243,7,0.22811215297870222,0.5714285714285714
NKE,5243,8,7.477937870975325,1.0
NOC,5243,4,0.4792248655422213,0.75
NOW,2100,2,0.5258362313221588,1.0
NRG,4260,12,0.22658642425542605,0.75
NSC,5243,8,2.629536622048091,1.0
NTAP,5243,15,1.1008672049948998,0.7333333333333333
NTRS,5243,6,0.3635658737841947,0.6666666666666666
NUE,5243,7,8.041005591761056,0.8571428571428571
NVDA,5243,10,-0.0572347787849328,0.5
NVR,5243,8,5.245552931323489,0.875
NWL,5243,10,-0.04236100713868684,0.7
NWS,1858,5,0.6988161612338691,1.0
NWSA,1858,4,0.8871643737442948,1.0
NXPI,2579,5,1.46663875246953,0.8
O,5243,10,3.8834569826066048,0.9
ODFL,4697,5,1.9737876099171512,0.8
OKE,5243,6,-0.0489481416792029,0.6666666666666666
OMC,5243,10,0.5858367686247534,0.7
ORCL,5243,7,1.2632884172642254,0.8571428571428571
ORLY,5243,9,4.1824533671144595,0.7777777777777778
OTIS,,,,
OXY,5243,8,1.389720499484015,0.75
PARA,3754,6,-0.6424539924402991,0.3333333333333333
PAYC,1651,2,0.7268120114725645,1.0
PAYX,5243,10,2.0668480241033285,0.9
PCAR,5243,9,20.85682633770806,0.8888888888888888
PEAK,5233,10,0.3526906907638579,0.6
PEG,5243,7,0.32723748437213057,0.7142857142857143
PENN,5243,13,13.910325988256183,0.8461538461538461
PEP,5243,6,0.38600441478664405,0.8333333333333334
PFE,5243,8,-0.04971944341102487,0.625
PFG,4771,6,-0.08861863553229196,0.6666666666666666
PG,5243,5,0.6208663496095953,0.8
PGR,5243,10,3.0361662731564185,0.8
PH,5243,9,2.6073832452320334,0.8888888888888888
PHM,5243,7,0.4951153708090412,0.7142857142857143
PKG,5225,7,9.953207267073672,0.8571428571428571
PLD,5243,6,0.053791697883220156,0.8333333333333334
PM,3182,6,0.36542470576572117,0.8333333333333334
PNC,5243,9,2.268210882581758,0.7777777777777778
PNR,5243,8,1.8455610902960258,0.625
PNW,5243,7,2.228935462049425,1.0
POOL,5243,11,4.157114662030493,0.8181818181818182
PPG,5243,9,3.3640756991367273,0.8888888888888888
PPL,5233,9,0.2467022343749115,0.6666666666666666
PRU,4755,6,0.6742820197433699,0.8333333333333334
PSA,5243,5,-0.28971982007653846,0.2
PSX,2155,2,0.46177848733381627,1.0
PTC,5243,11,2.817733804604852,0.7272727272727273
PVH,5243,10,2.0191306251532053,0.7
PWR,5243,11,-0.11822149777185312,0.7272727272727273
PXD,5243,10,3.057212912142361,0.8
PYPL,1344,1,0.3906455985481029,1.0
QCOM,5243,8,1.6856069466161923,0.75
QRVO,1470,2,0.014343815482233535,0.5
RCL,5243,12,0.48295791353230455,0.6666666666666666
REG,5243,8,1.1711745171379233,0.875
REGN,5233,15,8.182847317032586,0.7333333333333333
RF,5243,7,-0.6699813697441409,0.5714285714285714
RHI,5243,9,2.3465711604250616,0.6666666666666666
RJF,5243,8,1.7549491376618407,0.75
RL,5243,10,2.7551344354535643,0.8
RMD,5243,14,14.42303190622174,1.0
ROK,5243,10,0.07559080130814622,0.8
ROL,5233,7,4.396205368009127,1.0
ROP,5233,7,1.5157036276524496,0.8571428571428571
ROST,5243,6,8.52626843271674,1.0
RSG,5243,7,1.352145109158774,0.7142857142857143
RTX,5243,9,2.129955399102836,0.7777777777777778
SBAC,5233,8,-0.401321665687968,0.75
SBNY,4184,8,5.51273308187205,1.0
SBUX,5243,7,0.8962836019943605,0.8571428571428571
SCHW,5233,12,8.857432731841257,0.9166666666666666
SEDG,1413,2,1.3159218898377432,1.0
SEE,5243,16,0.21818044876814843,0.6875
SHW,5243,5,4.632265251524565,1.0
SJM,5232,9,2.5871705779462975,0.8888888888888888
SLB,5243,8,-0.34718609973977527,0.5
SNA,5243,11,2.9546855371670087,0.8181818181818182
SNPS,5243,9,1.4674510657933406,0.8888888888888888
SO,5243,5,0.19065595330514432,0.6
SPG,5243,6,-0.20436023712942086,0.5
SPGI,5233,11,7.97714930584335,0.9090909090909091
SRE,5243,6,3.151324306924804,0.8333333333333334
STE,5243,13,13.530074257557668,1.0
STT,5243,11,1.5329366869454426,0.9090909090909091
STX,4505,8,-0.30849089418387776,0.75
STZ,5243,10,3.057972020898165,0.8
SWK,5243,10,0.7089469301975739,0.7
SWKS,5243,9,5.966493675028154,0.6666666666666666
SYF,1577,3,0.44047522786046656,0.6666666666666666
SYK,5243,4,0.7433601851223225,0.75
SYY,5233,10,1.2041268259341222,0.7
T,5243,9,-0.04888175240353402,0.6666666666666666
TAP,5243,12,4.980283934714449,0.8333333333333334
TDG,3686,5,0.7938490300865776,1.0
TDY,5243,4,4.538730999372479,1.0
TECH,5243,8,0.3982132054525737,0.75
TEL,3372,8,2.4548919360832824,0.875
TER,5243,11,0.7951603167424993,0.8181818181818182
TFC,5243,9,2.1415309961803346,0.7777777777777778
TFX,5243,7,1.5334692291056076,0.7142857142857143
TGT,5243,7,1.0187136478998757,0.7142857142857143
TJX,5243,8,3.677305261103358,1.0
TMO,5243,7,1.4879898322152854,0.8571428571428571
TMUS,3411,5,-0.6020322896279874,0.4
TPR,5050,11,0.8351855696134616,0.6363636363636364
TRMB,5243,13,7.36612850847151,0.7692307692307693
TROW,5243,6,0.6745616761723836,0.5
TRV,5243,8,1.702007861625046,0.875
TSCO,5201,12,9.581535614955671,0.75
TSLA,2606,5,2.636351662830271,1.0
TSN,5243,11,4.451644373909803,0.9090909090909091
TT,5243,7,7.353307814763504,1.0
TTWO,5217,10,16.518082611075034,0.9
TXN,5243,7,1.5864903432636102,0.7142857142857143
TXT,5243,9,-0.7195077738038935,0.4444444444444444
TYL,5215,6,0.9964987318569882,0.6666666666666666
UA,1163,3,-0.1479078804565405,0.6666666666666666
UAA,3764,8,1.5291445655227276,0.625
UAL,3712,10,-0.25114510343475094,0.7
UDR,5243,7,0.23781479061874816,0.8571428571428571
UHS,5243,11,1.0025294325928051,0.7272727272727273
ULTA,3279,2,0.05417277490567579,1.0
UNH,5243,4,0.5413018259908131,1.0
UNP,5243,5,2.1649884788030342,1.0
UPS,5243,12,1.4711019235013254,0.9166666666666666
URI,5243,12,1.815257948061442,0.6666666666666666
USB,5243,6,0.503610491233305,0.8333333333333334
V,3180,3,1.1296876108924068,1.0
VFC,5243,8,2.6974736571234974,0.875
VLO,5243,6,-0.07159430330053437,0.8333333333333334
VMC,5243,10,1.2032275942927082,0.8
VNO,5243,7,0.21985673689394258,0.5714285714285714
VRSK,2788,2,0.462949851786603,1.0
VRSN,5243,12,-0.6290887676760226,0.8333333333333334
VRTX,5223,10,5.571987708452752,0.8
VTR,5228,9,1.390117755040512,0.4444444444444444
VTRS,5243,9,2.006886025443092,0.7777777777777778
VZ,5243,10,1.4423547828326044,0.8
WAB,5243,12,7.235722610255768,0.9166666666666666
WAT,5243,8,0.6011541715091343,0.75
WBA,5243,8,0.5418898573699289,0.5
WDC,5243,9,1.655253974542701,0.6666666666666666
WEC,5243,6,1.5844193436710137,1.0
WELL,5243,7,1.0400228597877579,0.7142857142857143
WFC,5243,6,2.245305912019857,0.8333333333333334
WHR,5233,9,1.7878476926485705,0.7777777777777778
WM,5243,7,1.5472121788180229,0.8571428571428571
WMB,5243,8,-0.6746226363324365,0.5
WMT,5243,9,2.0054837796132463,0.8888888888888888
WRB,5243,9,1.8793200799066005,0.8888888888888888
WRK,1351,2,0.29406238154845915,0.5
WST,5228,10,2.7819506603153132,0.8
WTW,4870,6,0.35326202812965773,0.8333333333333334
WY,5243,11,-0.3931942853435038,0.6363636363636364
WYNN,4537,9,-0.5241891305391895,0.5555555555555556
XEL,5233,5,0.07550564440560294,0.8
XOM,5243,8,1.6784484039114904,0.75
XRAY,5243,4,0.5954858627036339,0.75
XYL,2279,4,1.1239157412362066,1.0
YUM,5243,6,1.9659847517323625,1.0
ZBH,4850,8,0.06389550491320226,0.625
ZBRA,5243,8,1.1398724189696638,0.625
ZION,5243,9,1.951835635864766,0.8888888888888888
ZTS,1953,3,0.6906543623217412,1.0
