,backtest_length,diff_list_length,total_returns,win_rate
,,,,
A,5243,611,-0.38252504121593595,0.7217675941080196
AAL,3802,425,-0.9570232540442264,0.6752941176470588
AAP,4765,538,3.244145087662369,0.7044609665427509
AAPL,5243,590,11.21991256860469,0.7372881355932204
ABBV,1974,235,0.8084677897260787,0.7276595744680852
ABC,5243,647,20.462215794443264,0.7727975270479135
ABMD,5223,591,0.12327131486320658,0.7140439932318104
ABT,5243,639,7.184973484983084,0.7214397496087637
ACN,4854,582,10.556079184210681,0.7525773195876289
ADBE,5243,646,33.42633265694816,0.7414860681114551
ADI,5243,657,15.302655043002027,0.7184170471841704
ADM,5243,637,7.59506458623315,0.7299843014128728
ADP,5243,637,7.377617362787003,0.750392464678179
ADSK,5243,613,3.503848370770041,0.7112561174551386
AEE,5243,642,2.06504510040354,0.7461059190031153
AEP,5243,647,0.5932991186834893,0.758887171561051
AES,5243,666,-0.7083327467223741,0.7372372372372372
AFL,5243,689,13.08030043016925,0.7518142235123367
AIG,5243,600,-0.9867567661807704,0.685
AIZ,4216,537,6.220191313947857,0.7839851024208566
AJG,5243,650,3.8087598282504445,0.7538461538461538
AKAM,5243,603,-0.9238449431890144,0.7097844112769486
ALB,5243,650,15.599902786509768,0.7523076923076923
ALGN,4972,577,3.8602535511792424,0.7227036395147314
ALK,5243,665,16.40313373213827,0.7654135338345864
ALL,5243,642,11.15873809235667,0.7570093457943925
ALLE,1752,219,0.18999837964335037,0.776255707762557
AMAT,5243,613,2.8297659192402875,0.7047308319738989
AMCR,385,50,0.2727029863475482,0.74
AMD,5233,573,-0.8080280588554659,0.7068062827225131
AME,5243,610,5.803402207988981,0.7344262295081967
AMGN,5243,674,17.100899081563927,0.7240356083086054
AMP,3810,477,13.507236164276726,0.7547169811320755
AMT,5243,644,0.6230990908388193,0.7236024844720497
AMZN,5243,605,4.14267330418524,0.7074380165289256
ANET,1615,187,1.317387828352227,0.7754010695187166
ANSS,5233,652,91.01344017376965,0.7760736196319018
AON,5243,643,4.767818611819676,0.7636080870917574
AOS,5243,630,13.256415597805608,0.7571428571428571
APA,5243,640,-0.7333317091547114,0.7
APD,5243,659,11.67066103422185,0.7450682852807283
APH,5243,623,6.511035491837912,0.7207062600321027
APTV,2254,257,1.2850727997684186,0.7626459143968871
ARE,5243,644,5.572209951117046,0.7624223602484472
ATO,5243,682,19.94112472550144,0.7580645161290323
ATVI,5243,632,59.91678470049957,0.7484177215189873
AVB,5243,619,5.849776687149334,0.7205169628432956
AVGO,2831,349,9.055246557226022,0.7535816618911175
AVY,5243,628,1.9889082109031053,0.7213375796178344
AWK,3156,399,6.667084984027628,0.7919799498746867
AXP,5243,652,7.6507118625183494,0.7070552147239264
AZO,5243,638,10.795849206756602,0.7507836990595611
BA,5243,650,3.216160948576837,0.7569230769230769
BAC,5243,642,0.48339930681215365,0.721183800623053
BAX,5243,637,5.538283365263679,0.750392464678179
BBWI,5243,604,0.031349221481402054,0.7201986754966887
BBY,5243,622,3.331410639553317,0.7282958199356914
BDX,5243,657,8.529361457759569,0.7321156773211568
BEN,5243,651,11.522177795400694,0.7311827956989247
BF-B,5243,653,7.879788300199442,0.7473200612557427
BIIB,5222,662,16.99132995660486,0.7371601208459214
BIO,5233,652,43.03756350239456,0.7469325153374233
BK,5243,658,12.658035541443589,0.743161094224924
BKNG,5243,593,-0.39389710018621127,0.7403035413153457
BKR,5233,639,1.3900172391287149,0.6979655712050078
BLK,5243,631,28.005976635387345,0.7210776545166403
BMY,5243,626,2.024718024441121,0.7172523961661342
BR,3430,410,2.2810371705844066,0.751219512195122
BRK-B,5243,647,4.6587947702729355,0.7109737248840804
BRO,5233,646,8.876991143173408,0.7616099071207431
BSX,5243,629,2.7187073012791583,0.7408585055643879
BWA,5243,611,0.8167928824695752,0.7168576104746317
BXP,5243,639,6.593487965691507,0.7386541471048513
C,5243,619,-0.9279345322544994,0.6768982229402262
CAG,5243,611,1.4244498888695505,0.7250409165302782
CAH,5243,650,4.94775435955453,0.7369230769230769
CARR,159,17,0.4831783100824596,0.8823529411764706
CAT,5243,587,-0.27411137101057464,0.7018739352640545
CB,5233,661,7.022205198321967,0.7322239031770046
CBOE,2616,320,1.0428109479294982,0.728125
CBRE,4129,505,5.232384311850501,0.7504950495049505
CCI,5233,609,-0.4303705674969788,0.7142857142857143
CCL,5243,614,-0.2768672426874931,0.6710097719869706
CDAY,636,73,0.24371469763434678,0.726027397260274
CDNS,5243,613,2.564805478458237,0.7112561174551386
CDW,1852,231,2.6962689442582684,0.8051948051948052
CE,3974,477,1.506552178579138,0.7316561844863732
CF,3834,467,5.259532283343059,0.7430406852248393
CFG,1539,188,0.02597459769870329,0.7340425531914894
CHD,5233,641,27.765839402014443,0.7800312012480499
CHRW,5243,645,34.43603725634205,0.7317829457364341
CHTR,2602,311,2.8433666200880094,0.7556270096463023
CI,5243,617,1.1797161040892559,0.7455429497568882
CINF,5243,674,15.074654555023772,0.7581602373887241
CL,5243,678,7.280529908866069,0.7640117994100295
CLX,5243,671,9.400658722070723,0.7764530551415797
CMA,5243,644,5.180006846951408,0.718944099378882
CMCSA,5243,655,11.249072622951774,0.7022900763358778
CME,4508,527,3.816709557634514,0.7305502846299811
CMG,3719,421,1.9182641403077143,0.7410926365795725
CMI,5243,621,4.863204562338414,0.7310789049919485
CMS,5243,608,-0.24867119967605325,0.7417763157894737
CNC,4737,565,63.41240209326275,0.7646017699115044
CNP,5243,643,0.10298844213746489,0.749611197511664
COF,5243,646,1.9781959334863228,0.7027863777089783
