,backtest_length,diff_list_length,total_returns,win_rate
MMC,5243,252,3.766485985742123,0.7936507936507936
MMM,5243,222,2.432285560881662,0.7792792792792793
MNST,4709,175,19.86751240984601,0.8114285714285714
MO,5243,188,0.3017901277123401,0.7606382978723404
MOH,4366,181,21.094726360089272,0.8011049723756906
MOS,5243,195,-0.6742674151332446,0.7487179487179487
MPC,2356,94,-0.38417975555675604,0.7446808510638298
MPWR,4016,167,6.905854443959715,0.8383233532934131
MRK,5243,239,1.8463622066741852,0.7866108786610879
MRNA,480,19,0.9972595108858698,0.8421052631578947
MRO,5243,233,-0.2780192917077342,0.8025751072961373
MS,5243,211,-0.40721242186217044,0.7914691943127962
MSCI,3264,137,3.744182539102233,0.8540145985401459
MSFT,5243,237,5.736315293056495,0.8312236286919831
MSI,5243,199,-0.5538855675142729,0.7688442211055276
MTB,5243,254,11.165039135142557,0.8267716535433071
MTCH,5243,215,3.9451426971709758,0.8
MTD,5243,215,3.052183850911702,0.7953488372093023
MU,5243,224,1.2860345830535578,0.7946428571428571
NCLH,1962,79,-0.3799459159566256,0.7341772151898734
NDAQ,4195,194,17.541073996751095,0.8247422680412371
NDSN,5243,260,20.47873497310687,0.8461538461538461
NEE,5243,237,10.69283734109759,0.8354430379746836
NEM,5243,252,6.159601553986949,0.8095238095238095
NFLX,4645,147,0.017581764215996373,0.8299319727891157
NI,5243,216,0.9155921737920409,0.7870370370370371
NKE,5243,224,9.70805653370192,0.8035714285714286
NOC,5243,238,3.1443513634778038,0.8403361344537815
NOW,2100,93,3.7017736066420555,0.8387096774193549
NRG,4260,169,0.47384602492400074,0.7928994082840237
NSC,5243,207,2.7214131419290917,0.782608695652174
NTAP,5243,200,-0.7372882928251169,0.76
NTRS,5243,229,7.02885672489285,0.8253275109170306
NUE,5243,231,3.7660993574896073,0.7878787878787878
NVDA,5243,208,-0.09399618179957173,0.8173076923076923
NVR,5243,237,12.661715868794369,0.8481012658227848
NWL,5243,247,0.9169318440076822,0.7975708502024291
NWS,1858,82,0.08123692488729116,0.7439024390243902
NWSA,1858,79,-0.09485742794134595,0.7468354430379747
NXPI,2579,115,4.026343435174542,0.8434782608695652
O,5243,222,5.281210241221588,0.8108108108108109
ODFL,4697,217,172.04378298090694,0.8709677419354839
OKE,5243,191,-0.290339259510002,0.7696335078534031
OMC,5243,259,1.6257935197719178,0.7953667953667953
ORCL,5243,251,3.8065312988389284,0.848605577689243
ORLY,5243,237,16.895193251914282,0.810126582278481
OTIS,159,6,0.10934707210757001,1.0
OXY,5243,246,1.3424939195089591,0.8089430894308943
PARA,3754,157,-0.6457684842291462,0.8152866242038217
PAYC,1651,63,2.3718020354916503,0.8888888888888888
