,backtest_length,diff_list_length,total_returns,win_rate
LLY,5243,20,1.0362308145131394,0.85
LMT,5243,18,2.4788031612894486,0.7777777777777778
LNC,5243,13,1.4860465526548838,0.7692307692307693
LNT,5243,13,0.18541415150906868,0.6923076923076923
LOW,5243,16,1.0603357648557503,0.75
LRCX,5243,15,0.43589423166758867,0.7333333333333333
LUMN,5243,24,1.4479198610501494,0.6666666666666666
LUV,5243,24,0.12120683879055665,0.6666666666666666
LVS,3999,14,-0.7435651517264894,0.7142857142857143
LW,1001,2,0.07701193828193494,0.5
LYB,2649,8,2.3282052906858,0.875
LYV,3742,15,1.4987210306303893,0.7333333333333333
MA,3636,9,2.272229932194972,0.8888888888888888
MAA,5243,18,1.0122730301437504,0.7222222222222222
MAR,5243,18,0.6224275926328101,0.6111111111111112
MAS,5233,15,0.33893133975192696,0.6
MCD,5243,22,2.3238631500316917,0.9090909090909091
MCHP,5243,16,2.390254940949186,0.6875
MCK,5243,20,3.484102325584695,0.8
MCO,5233,12,0.6163112007742738,0.6666666666666666
MDLZ,4879,15,0.5985634233923699,0.7333333333333333
MDT,5243,11,2.446400475432296,0.9090909090909091
MET,5178,15,5.769564862313611,0.7333333333333333
MGM,5233,20,-0.3156388205748624,0.85
MHK,5243,19,3.6276554150245617,0.7894736842105263
MKC,5243,14,0.34911246969828663,0.7857142857142857
MKTX,4026,18,1.0514524892387118,0.7222222222222222
MLM,5243,17,1.0084326309568796,0.7058823529411765
MMC,5243,13,0.9026055590436873,0.6923076923076923
MMM,5243,13,0.8947396988236958,0.8461538461538461
MNST,4709,15,2.2920989953325916,0.7333333333333333
MO,5243,22,1.2059490973784082,0.7727272727272727
MOH,4366,17,3.9145569314099493,0.7058823529411765
MOS,5243,20,2.0155879854405625,0.55
MPC,2356,10,0.34457168276299444,0.8
MPWR,4016,16,8.305389556402973,0.75
MRK,5243,17,-0.13739591351121164,0.5882352941176471
MRNA,480,2,0.11010859863533638,0.5
MRO,5243,15,-0.6942983259498858,0.7333333333333333
MS,5243,13,-0.7170395091095565,0.46153846153846156
MSCI,3264,15,0.6411936175448487,0.8
MSFT,5243,12,0.32288723123239005,0.5833333333333334
MSI,5243,13,-0.3704992040990986,0.6923076923076923
MTB,5243,15,1.7521849629175252,0.6666666666666666
MTCH,5243,18,-0.3982735334738231,0.6111111111111112
MTD,5243,21,4.17245523657786,0.7619047619047619
MU,5243,16,0.5656122918174199,0.625
NCLH,1962,12,0.4552219289844127,0.75
NDAQ,4195,15,0.8399647355381108,0.6666666666666666
NDSN,5243,22,2.84067712085124,0.7727272727272727
NEE,5243,20,5.116201500987199,0.95
NEM,5243,18,3.247499872764143,0.7777777777777778
NFLX,4645,18,7.900749855241052,0.8888888888888888
NI,5243,14,0.2778720815890308,0.5714285714285714
NKE,5243,15,11.579241373241967,1.0
NOC,5243,13,3.094455462210107,0.7692307692307693
NOW,2100,6,1.5844773570803543,0.8333333333333334
NRG,4260,17,-0.16958652052222575,0.7058823529411765
NSC,5243,15,4.635798644657169,0.8666666666666667
NTAP,5243,21,-0.7952257227937224,0.47619047619047616
NTRS,5243,16,0.8679120210693935,0.6875
NUE,5243,16,8.522864279148605,0.75
NVDA,5243,17,-0.6657510302250131,0.5882352941176471
NVR,5243,16,5.349490048282534,0.6875
NWL,5243,26,0.4153035486183907,0.6923076923076923
NWS,1858,11,0.5384761097417127,0.7272727272727273
NWSA,1858,7,0.8186554439097042,1.0
NXPI,2579,8,1.1398126410007383,0.625
O,5243,19,4.516142883963534,0.8947368421052632
ODFL,4697,17,6.01761816650855,0.8823529411764706
OKE,5243,19,6.3650396068570485,0.8947368421052632
OMC,5243,14,0.3616008475223156,0.6428571428571429
ORCL,5243,15,1.2582442135600285,0.7333333333333333
ORLY,5243,17,2.55111214331575,0.8235294117647058
OTIS,,,,
OXY,5243,15,2.409986249627644,0.7333333333333333
PARA,3754,12,-0.6738797920926183,0.6666666666666666
PAYC,1651,5,2.199233597079554,1.0
PAYX,5243,21,1.975174046472779,0.9047619047619048
PCAR,5243,15,3.873418561995524,0.7333333333333333
PEAK,5233,15,0.25310636687867505,0.5333333333333333
PEG,5243,21,1.0422596731909977,0.6666666666666666
PENN,5243,24,15.118082844542736,0.75
PEP,5243,14,0.6067583743712338,0.8571428571428571
PFE,5243,16,-0.03580531923355965,0.6875
PFG,4771,10,-0.5781121096745538,0.7
PG,5243,12,0.3921887754946442,0.5833333333333334
PGR,5243,21,3.7502382829809635,0.8571428571428571
PH,5243,16,1.5242160566824279,0.75
PHM,5243,17,-0.3317457322369207,0.47058823529411764
PKG,5225,18,7.25160665274579,0.7777777777777778
PLD,5243,15,-0.049726138542990315,0.7333333333333333
PM,3182,14,1.2004531965331426,0.8571428571428571
PNC,5243,16,3.576851498695908,0.75
PNR,5243,14,0.3663707016689547,0.7142857142857143
PNW,5243,17,0.9817860211046394,0.5294117647058824
POOL,5243,19,7.246298725581659,0.8947368421052632
PPG,5243,16,0.9368209954614635,0.8125
PPL,5233,19,0.07365945112360339,0.631578947368421
PRU,4755,14,1.3239290026532244,0.7142857142857143
PSA,5243,21,0.5045333281543204,0.7142857142857143
PSX,2155,8,-0.09826200236591767,0.75
PTC,5243,23,3.0371999433556844,0.7391304347826086
PVH,5243,18,1.7097714905481898,0.7222222222222222
PWR,5243,22,0.48245272241102627,0.6818181818181818
PXD,5243,15,1.47256487833609,0.7333333333333333
PYPL,1344,3,0.6802177040179488,1.0
QCOM,5243,17,1.0435107275183808,0.7647058823529411
QRVO,1470,5,1.1914470160070048,1.0
RCL,5243,24,1.70955825919405,0.7083333333333334
REG,5243,15,0.45693284730868416,0.8666666666666667
REGN,5233,25,6.732492471237603,0.8
RF,5243,14,-0.21004257028404077,0.7142857142857143
RHI,5243,17,1.5215008984436826,0.7058823529411765
RJF,5243,15,1.7724452106169937,0.7333333333333333
RL,5243,18,-0.372329650713844,0.6111111111111112
RMD,5243,16,5.426652410775405,0.8125
ROK,5243,15,0.1274062391518089,0.8
ROL,5233,19,3.598732297482958,0.8947368421052632
ROP,5233,18,3.398521241308351,0.8888888888888888
ROST,5243,13,11.27740602976457,1.0
RSG,5243,15,1.2243597501593217,0.8666666666666667
RTX,5243,14,0.3832375797006113,0.5714285714285714
SBAC,5233,22,0.07958719757638197,0.7727272727272727
SBNY,4184,17,4.390271343067249,0.8823529411764706
SBUX,5243,14,0.4808271779988434,0.8571428571428571
SCHW,5233,17,0.3801474614915771,0.5882352941176471
SEDG,1413,5,0.11230257825146313,0.6
SEE,5243,23,-0.19964499024923785,0.5217391304347826
SHW,5243,13,2.3097454955281336,0.7692307692307693
SJM,5232,18,1.081116018866456,0.7777777777777778
SLB,5243,16,-0.1508123381961271,0.5625
SNA,5243,22,3.366139863978805,0.7727272727272727
SNPS,5243,18,1.7095931518046599,0.8333333333333334
SO,5243,16,2.271865211836805,0.8125
SPG,5243,16,0.2705305889824254,0.625
SPGI,5233,19,1.6650107968581092,0.7894736842105263
SRE,5243,15,0.8059181073867483,0.7333333333333333
STE,5243,22,12.25201893299771,0.8636363636363636
STT,5243,12,-0.5076765094579079,0.5833333333333334
STX,4505,15,-0.43839893790676165,0.6666666666666666
STZ,5243,18,6.019420546575128,0.8333333333333334
SWK,5243,22,1.1406503944261568,0.8181818181818182
SWKS,5243,19,10.781413605282767,0.7368421052631579
SYF,1577,6,0.29711226111392863,0.5
SYK,5243,18,4.768850950250206,0.8333333333333334
SYY,5233,13,0.46007647724058454,0.6153846153846154
T,5243,15,0.12510432132589094,0.8666666666666667
TAP,5243,21,2.3482868175619163,0.7619047619047619
TDG,3686,12,2.8010026452157275,0.75
TDY,5243,18,11.444258365893806,1.0
TECH,5243,15,-0.05890070754475438,0.6666666666666666
TEL,3372,14,1.1818302039173707,0.7142857142857143
TER,5243,20,0.015832971173871075,0.65
TFC,5243,17,1.6537003978058193,0.7647058823529411
TFX,5243,14,0.9903141698166295,0.6428571428571429
TGT,5243,13,2.3489582484643785,0.7692307692307693
TJX,5243,12,4.003594886673349,0.9166666666666666
TMO,5243,14,1.0818889689036157,0.7857142857142857
TMUS,3411,11,-0.2217595548722488,0.5454545454545454
TPR,5050,18,0.3479188693191255,0.5555555555555556
TRMB,5243,23,5.323887771267081,0.6521739130434783
TROW,5243,14,2.304690549551985,0.7857142857142857
TRV,5243,15,3.1804937033829828,0.7333333333333333
TSCO,5201,26,16.269706006192287,0.7307692307692307
TSLA,2606,11,5.942192734530643,0.8181818181818182
TSN,5243,19,1.9421044201835211,0.7894736842105263
TT,5243,15,2.167953899082928,0.9333333333333333
TTWO,5217,26,22.99887193276419,0.7692307692307693
TXN,5243,17,-0.10679779046517704,0.7058823529411765
TXT,5243,18,-0.820155270047888,0.5
TYL,5215,19,1.860318326716015,0.7368421052631579
UA,1163,5,-0.18268015377525018,0.6
UAA,3764,17,2.5589936474211408,0.7647058823529411
UAL,3712,16,-0.7343766697861445,0.6875
UDR,5243,11,-0.0975035039141078,0.9090909090909091
UHS,5243,21,0.7708874187277011,0.7142857142857143
ULTA,3279,10,1.3833104571032715,0.9
UNH,5243,14,4.1915251063712855,0.8571428571428571
UNP,5243,12,3.7345342435414315,0.8333333333333334
UPS,5243,17,0.11030595081668138,0.7647058823529411
URI,5243,23,4.091148109064525,0.782608695652174
USB,5243,15,0.41698333464753323,0.8666666666666667
V,3180,8,1.2484121985898167,0.875
VFC,5243,16,7.7833463891682975,0.875
VLO,5243,19,0.2535631559645971,0.631578947368421
VMC,5243,20,1.2986480925112074,0.7
VNO,5243,19,0.27148804669851323,0.631578947368421
VRSK,2788,8,1.0654602742833346,1.0
VRSN,5243,19,-0.05219675818530889,0.5789473684210527
VRTX,5223,20,2.6937939619585998,0.7
VTR,5228,18,2.9892154928422077,0.7222222222222222
VTRS,5243,19,-0.5544605677208049,0.5789473684210527
VZ,5243,19,1.020106820631387,0.7894736842105263
WAB,5243,25,11.297198171965816,0.8
WAT,5243,18,1.9484988043074427,0.7777777777777778
WBA,5243,19,0.051477780891999836,0.6842105263157895
WDC,5243,16,1.633059403430448,0.6875
WEC,5243,17,1.6094825064698053,0.8235294117647058
WELL,5243,16,0.38324013557171704,0.75
WFC,5243,13,-0.3672000001436814,0.6153846153846154
WHR,5233,17,0.05632924403276574,0.7058823529411765
WM,5243,19,4.160910689985151,0.9473684210526315
WMB,5243,21,-0.5283375667879526,0.7619047619047619
WMT,5243,13,1.0012100699657693,0.7692307692307693
WRB,5243,23,4.220681968251082,0.8260869565217391
WRK,1351,4,-0.14431315734021563,0.5
WST,5228,23,1.7041995370583474,0.6086956521739131
WTW,4870,18,1.1064473590908075,0.7777777777777778
WY,5243,16,-0.7144319489992708,0.625
WYNN,4537,17,-0.3257406489034429,0.6470588235294118
XEL,5233,15,1.430016449016293,0.8
XOM,5243,14,1.414188767986701,0.7142857142857143
XRAY,5243,15,2.3472171452593686,0.8
XYL,2279,9,2.1773540872517323,1.0
YUM,5243,17,7.19036980504216,1.0
ZBH,4850,16,1.3465639589789375,0.625
ZBRA,5243,16,1.184017401538448,0.5
ZION,5243,17,0.5432504512060554,0.7058823529411765
ZTS,1953,5,0.6562482793642119,0.8
