,backtest_length,diff_list_length,total_returns,win_rate
,,,,
A,5243,226,-0.6991614945283814,0.7610619469026548
AAL,3802,168,-0.8838566529549494,0.7797619047619048
AAP,4765,210,2.22387512383095,0.8333333333333334
AAPL,5243,225,1.251785817149715,0.8133333333333334
ABBV,1974,85,0.5087819434240148,0.7764705882352941
ABC,5243,247,4.9331573380154055,0.8340080971659919
ABMD,5223,244,2.128604880253955,0.8114754098360656
ABT,5243,267,3.5192427074671806,0.8426966292134831
ACN,4854,220,7.445582472908922,0.8181818181818182
ADBE,5243,262,26.404538372970222,0.8435114503816794
ADI,5243,270,6.04588680074742,0.8111111111111111
ADM,5243,247,1.5490288648271058,0.8178137651821862
ADP,5243,278,3.3306046240992946,0.8201438848920863
ADSK,5243,235,2.284822980958643,0.8170212765957446
AEE,5243,272,1.6909483599041337,0.8308823529411765
AEP,5243,219,-0.05369290954240481,0.8036529680365296
AES,5243,254,-0.8642405026525383,0.7952755905511811
AFL,5243,296,4.857769590205253,0.8648648648648649
AIG,5243,250,-0.9795144038501535,0.768
AIZ,4216,208,2.7448331082220485,0.8509615384615384
AJG,5243,253,5.571676866720546,0.8181818181818182
AKAM,5243,239,-0.8854850844011929,0.7824267782426778
ALB,5243,260,4.533021983067481,0.8192307692307692
ALGN,4972,230,3.4340048606147486,0.8434782608695652
ALK,5243,255,5.8484047347434664,0.803921568627451
ALL,5243,243,1.7224423490578644,0.8148148148148148
ALLE,1752,84,0.3804078251356713,0.8452380952380952
AMAT,5243,248,2.1972973379033602,0.782258064516129
AMCR,385,22,0.1483911448255768,0.9090909090909091
AMD,5233,230,-0.5915116272533886,0.7608695652173914
AME,5243,243,7.047275750078619,0.8477366255144033
AMGN,5243,260,4.728411157284736,0.7923076923076923
AMP,3810,188,2.0213677422167415,0.8457446808510638
AMT,5243,267,0.38059020896755114,0.8239700374531835
AMZN,5243,220,2.9256727846819186,0.7909090909090909
ANET,1615,72,2.5564758715512568,0.8472222222222222
ANSS,5233,283,46.136763307802774,0.8657243816254417
AON,5243,270,4.999210117203581,0.8555555555555555
AOS,5243,271,9.244866928364672,0.8450184501845018
APA,5243,240,-0.5976371102320625,0.8
APD,5243,294,12.677863106644871,0.8605442176870748
APH,5243,233,2.353258949421911,0.8283261802575107
APTV,2254,108,1.910862553195498,0.8425925925925926
ARE,5243,279,5.089059839495419,0.8351254480286738
ATO,5243,304,12.666899259635544,0.8585526315789473
ATVI,5243,279,20.10365351714732,0.8602150537634409
AVB,5243,247,5.846257243156607,0.8016194331983806
AVGO,2831,138,8.459610950897492,0.8768115942028986
AVY,5243,259,2.333713104313753,0.803088803088803
AWK,3156,175,5.269668541014514,0.88
AXP,5243,248,2.9790532731103974,0.8225806451612904
AZO,5243,233,4.318329308128016,0.8154506437768241
BA,5243,243,0.41279510840324124,0.7901234567901234
BAC,5243,276,-0.10524062699797994,0.7971014492753623
BAX,5243,253,1.4824471459041364,0.841897233201581
BBWI,5243,230,-0.5640940645657369,0.7913043478260869
BBY,5243,237,0.5825623688613272,0.8059071729957806
BDX,5243,248,5.5716374854426824,0.8467741935483871
BEN,5243,255,1.5321828361841412,0.7843137254901961
BF-B,5243,266,5.0438568125635515,0.8421052631578947
BIIB,5222,254,11.137527114206598,0.8031496062992126
BIO,5233,242,9.088072780720802,0.8016528925619835
BK,5243,287,13.537185845456019,0.8257839721254355
BKNG,5243,229,-0.7162500832022101,0.834061135371179
BKR,5233,259,0.39877260119439684,0.7760617760617761
BLK,5243,267,10.06144826923034,0.846441947565543
BMY,5243,253,2.0626657998581117,0.8102766798418972
BR,3430,151,0.6986645371249374,0.8278145695364238
BRK-B,5243,267,2.923333845613526,0.8277153558052435
BRO,5233,265,8.291591900106576,0.8377358490566038
BSX,5243,262,2.336292207437606,0.7900763358778626
BWA,5243,269,6.416604085498398,0.8438661710037175
BXP,5243,241,2.3201781008110736,0.7676348547717843
C,5243,257,-0.8294652077558601,0.7782101167315175
CAG,5243,255,1.0907712160314802,0.8117647058823529
CAH,5243,242,2.4011761955960003,0.8057851239669421
CARR,159,7,0.22612088456587423,1.0
CAT,5243,231,0.8938115238393436,0.7878787878787878
CB,5233,293,24.680939012331763,0.8395904436860068
CBOE,2616,133,1.0914270425097348,0.8345864661654135
CBRE,4129,191,3.5008696192832263,0.806282722513089
CCI,5233,281,3.8080446543575928,0.8434163701067615
CCL,5243,275,0.7235379592642744,0.8145454545454546
CDAY,636,34,0.878104953129683,0.8823529411764706
CDNS,5243,242,1.2352441970616677,0.8099173553719008
CDW,1852,89,2.347783203032574,0.898876404494382
CE,3974,157,-0.3933381305093183,0.7898089171974523
CF,3834,187,2.9605663202078576,0.8502673796791443
CFG,1539,75,-0.06638588528731244,0.8
CHD,5233,270,17.64942264910268,0.8444444444444444
CHRW,5243,269,22.030216125717725,0.828996282527881
CHTR,2602,112,3.667797252010536,0.8482142857142857
CI,5243,241,0.6689944366036509,0.8298755186721992
CINF,5243,264,3.8911052947115525,0.8295454545454546
CL,5243,291,6.131190647538366,0.845360824742268
CLX,5243,261,2.740569418639255,0.8160919540229885
CMA,5243,267,2.766003629017125,0.8127340823970037
