,backtest_length,diff_list_length,total_returns,win_rate
,,,,
A,5243,158,2.9633021491003317,0.759493670886076
AAL,3802,111,-0.9297444766982975,0.6036036036036037
AAP,4765,142,3.666880796087768,0.7816901408450704
AAPL,5243,146,0.27213984771974475,0.7534246575342466
ABBV,1974,51,0.08951617115922901,0.6078431372549019
ABC,5243,143,3.180558519044089,0.6923076923076923
ABMD,5223,159,0.9991836668533682,0.6855345911949685
ABT,5243,165,3.8359773148644494,0.7454545454545455
ACN,4854,145,6.487081593037216,0.7310344827586207
ADBE,5243,164,26.682387548011064,0.7804878048780488
ADI,5243,170,11.527466377359277,0.6647058823529411
ADM,5243,164,2.7997316491264,0.7865853658536586
ADP,5243,175,3.8615689822160713,0.7085714285714285
ADSK,5243,157,3.4752348377500706,0.7707006369426752
AEE,5243,171,1.5467386646709111,0.7192982456140351
AEP,5243,146,0.18868604060598604,0.6917808219178082
AES,5243,160,-0.7074909375175682,0.70625
AFL,5243,178,3.214166344830174,0.7584269662921348
AIG,5243,155,-0.9794013026254951,0.6387096774193548
AIZ,4216,126,1.1230913088619965,0.746031746031746
AJG,5243,154,2.405889452446266,0.7077922077922078
AKAM,5243,147,-0.7348841905593635,0.673469387755102
ALB,5243,166,6.173239743964163,0.6927710843373494
ALGN,4972,141,10.320351472095041,0.7375886524822695
ALK,5243,155,0.3900663210413044,0.6838709677419355
ALL,5243,158,0.46225314242235593,0.759493670886076
ALLE,1752,54,0.3954819214192326,0.7592592592592593
AMAT,5243,156,2.205222918141896,0.6602564102564102
AMCR,385,14,0.30581398991770137,0.8571428571428571
AMD,5233,145,-0.7593529974606075,0.6482758620689655
AME,5243,166,9.212342916140337,0.7349397590361446
AMGN,5243,159,2.1080900669436575,0.660377358490566
AMP,3810,116,0.9193577533656238,0.7844827586206896
AMT,5243,173,0.6575179490347921,0.7745664739884393
AMZN,5243,150,5.949131681636722,0.7066666666666667
ANET,1615,47,1.3420821107561005,0.6808510638297872
ANSS,5233,175,44.759929901295976,0.76
AON,5243,165,3.367346302707589,0.7878787878787878
AOS,5243,172,12.391702797025761,0.7674418604651163
APA,5243,166,0.8438685826370931,0.6566265060240963
APD,5243,181,11.245862857927744,0.7955801104972375
APH,5243,144,1.4659502102377018,0.7013888888888888
APTV,2254,71,2.6783399022765777,0.7605633802816901
ARE,5243,186,3.10386884021352,0.7419354838709677
ATO,5243,190,6.764002261331603,0.7789473684210526
ATVI,5243,164,14.478423488869868,0.7439024390243902
AVB,5243,163,4.493192815014022,0.6993865030674846
AVGO,2831,81,3.31430343555496,0.691358024691358
AVY,5243,169,1.4474012614873975,0.6923076923076923
AWK,3156,105,4.548525838887935,0.8
AXP,5243,174,9.085144790151695,0.735632183908046
AZO,5243,152,5.9349844479310105,0.7302631578947368
BA,5243,154,0.6100349023155432,0.7012987012987013
BAC,5243,163,0.06775489704237832,0.7177914110429447
BAX,5243,164,4.221482277856702,0.7439024390243902
BBWI,5243,144,-0.423733271739007,0.6944444444444444
BBY,5243,157,1.7983881204771972,0.7197452229299363
BDX,5243,163,3.004175318714603,0.7484662576687117
BEN,5243,173,3.191208212702032,0.6878612716763006
BF-B,5243,164,5.4233380640163595,0.7317073170731707
BIIB,5222,162,7.776879642828398,0.6851851851851852
BIO,5233,153,11.109462553492488,0.7058823529411765
BK,5243,167,3.3961778826317404,0.6826347305389222
BKNG,5243,148,-0.6830813751996493,0.6959459459459459
BKR,5233,171,0.5906949556856002,0.672514619883041
BLK,5243,175,22.634070021164433,0.7542857142857143
BMY,5243,160,0.6612029953218896,0.68125
BR,3430,97,1.4586285860132053,0.7628865979381443
BRK-B,5243,184,6.271096172396578,0.7554347826086957
BRO,5233,163,4.514048693899684,0.7055214723926381
BSX,5243,167,2.894292409292154,0.718562874251497
BWA,5243,162,2.337141866957775,0.7098765432098766
BXP,5243,160,4.098616385506307,0.69375
C,5243,157,-0.8931998350357696,0.6687898089171974
CAG,5243,165,0.6837908501833947,0.7090909090909091
CAH,5243,152,2.1975074413295697,0.6973684210526315
CARR,159,3,0.17244112090598954,1.0
CAT,5243,154,0.923998765931474,0.6428571428571429
CB,5233,188,11.21890422667312,0.7819148936170213
